trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
132474_8__271___-1980780,08:40:01,08:40:01,par_8_09665,0,,,,
132474_8__271___-1980780,08:40:00,08:40:00,par_8_09528,1,,,,
132474_8__271___-1980780,08:46:00,08:46:00,par_8_18457,2,,,,
132474_8__271___-1980780,08:47:00,08:47:00,par_8_17760,3,,,,
132474_8__271___-1980780,08:49:00,08:49:00,par_8_17757,4,,,,
132474_8__271___-1980780,08:49:00,08:49:00,par_8_17754,5,,,,
132474_8__271___-1980780,08:50:00,08:50:00,par_8_17752,6,,,,
132474_8__271___-1980780,08:55:00,08:55:00,par_8_08994,7,,,,
132474_8__271___-1980780,09:00:00,09:00:00,par_8_15161,8,,,,
132474_8__271___-1980780,09:02:00,09:02:00,par_8_17767,9,,,,
132474_8__271___-1980780,09:06:00,09:06:00,par_8_15366,10,,,,
132474_8__271___-1980780,09:08:00,09:08:00,par_8_12040,11,,,,
132474_8__271___-1980780,09:09:00,09:09:00,par_8_08999,12,,,,
132474_8__271___-1980780,09:19:00,09:19:00,par_8_12416,13,,,,
132474_8__271___-1980780,09:21:00,09:21:00,par_8_06976,14,,,,
132474_8__271___-1980780,09:24:00,09:24:00,par_8_20659,15,,,,
132474_8__271___-1980780,09:30:01,09:30:01,par_8_20399,16,,,,
132474_8__271___-1980781,09:30:00,09:30:00,par_8_07026,0,,,,
132474_8__271___-1980781,09:30:00,09:30:00,par_8_09465,1,,,,
132474_8__271___-1980781,09:31:00,09:31:00,par_8_07219,2,,,,
132474_8__271___-1980781,09:34:00,09:34:00,par_8_12415,3,,,,
132474_8__271___-1980781,09:41:00,09:41:00,par_8_08996,4,,,,
132474_8__271___-1980781,09:43:00,09:43:00,par_8_15367,5,,,,
132474_8__271___-1980781,09:47:00,09:47:00,par_8_15162,6,,,,
132474_8__271___-1980781,09:51:00,09:51:00,par_8_09444,7,,,,
132474_8__271___-1980781,09:54:00,09:54:00,par_8_17751,8,,,,
132474_8__271___-1980781,09:55:00,09:55:00,par_8_17753,9,,,,
132474_8__271___-1980781,09:56:00,09:56:00,par_8_17758,10,,,,
132474_8__271___-1980781,09:57:00,09:57:00,par_8_17759,11,,,,
132474_8__271___-1980781,09:58:00,09:58:00,par_8_18456,12,,,,
132474_8__271___-1980781,10:03:00,10:03:00,par_8_07311,13,,,,
132474_8__271___-1980781,10:20:00,10:20:00,par_8_09665,14,,,,
132474_8__271___-1980782,10:20:01,10:20:01,par_8_09665,0,,,,
132474_8__271___-1980782,10:20:00,10:20:00,par_8_09528,1,,,,
132474_8__271___-1980782,10:25:00,10:25:00,par_8_18457,2,,,,
132474_8__271___-1980782,10:26:00,10:26:00,par_8_17760,3,,,,
132474_8__271___-1980782,10:27:00,10:27:00,par_8_17757,4,,,,
132474_8__271___-1980782,10:27:00,10:27:00,par_8_17754,5,,,,
132474_8__271___-1980782,10:28:00,10:28:00,par_8_17752,6,,,,
132474_8__271___-1980782,10:32:00,10:32:00,par_8_08994,7,,,,
132474_8__271___-1980782,10:36:00,10:36:00,par_8_15161,8,,,,
132474_8__271___-1980782,10:38:00,10:38:00,par_8_17767,9,,,,
132474_8__271___-1980782,10:40:00,10:40:00,par_8_15366,10,,,,
132474_8__271___-1980782,10:42:00,10:42:00,par_8_12040,11,,,,
132474_8__271___-1980782,10:43:00,10:43:00,par_8_08999,12,,,,
132474_8__271___-1980782,10:51:00,10:51:00,par_8_12416,13,,,,
132474_8__271___-1980782,10:53:00,10:53:00,par_8_06976,14,,,,
132474_8__271___-1980782,10:55:00,10:55:00,par_8_20659,15,,,,
132474_8__271___-1980782,11:00:01,11:00:01,par_8_20399,16,,,,
132474_8__271___-1980783,11:00:00,11:00:00,par_8_07026,0,,,,
132474_8__271___-1980783,11:00:00,11:00:00,par_8_09465,1,,,,
132474_8__271___-1980783,11:01:00,11:01:00,par_8_07219,2,,,,
132474_8__271___-1980783,11:03:00,11:03:00,par_8_12415,3,,,,
132474_8__271___-1980783,11:10:00,11:10:00,par_8_08996,4,,,,
132474_8__271___-1980783,11:12:00,11:12:00,par_8_15367,5,,,,
132474_8__271___-1980783,11:16:00,11:16:00,par_8_15162,6,,,,
132474_8__271___-1980783,11:19:00,11:19:00,par_8_09444,7,,,,
132474_8__271___-1980783,11:22:00,11:22:00,par_8_17751,8,,,,
132474_8__271___-1980783,11:23:00,11:23:00,par_8_17753,9,,,,
132474_8__271___-1980783,11:23:00,11:23:00,par_8_17758,10,,,,
132474_8__271___-1980783,11:24:00,11:24:00,par_8_17759,11,,,,
132474_8__271___-1980783,11:25:00,11:25:00,par_8_18456,12,,,,
132474_8__271___-1980783,11:29:00,11:29:00,par_8_07311,13,,,,
132474_8__271___-1980783,11:45:00,11:45:00,par_8_09665,14,,,,
132474_8__271___-1980784,11:45:01,11:45:01,par_8_09665,0,,,,
132474_8__271___-1980784,11:45:00,11:45:00,par_8_09528,1,,,,
132474_8__271___-1980784,11:50:00,11:50:00,par_8_18457,2,,,,
132474_8__271___-1980784,11:51:00,11:51:00,par_8_17760,3,,,,
132474_8__271___-1980784,11:52:00,11:52:00,par_8_17757,4,,,,
132474_8__271___-1980784,11:52:00,11:52:00,par_8_17754,5,,,,
132474_8__271___-1980784,11:53:00,11:53:00,par_8_17752,6,,,,
132474_8__271___-1980784,11:57:00,11:57:00,par_8_08994,7,,,,
132474_8__271___-1980784,12:01:00,12:01:00,par_8_15161,8,,,,
132474_8__271___-1980784,12:03:00,12:03:00,par_8_17767,9,,,,
132474_8__271___-1980784,12:05:00,12:05:00,par_8_15366,10,,,,
132474_8__271___-1980784,12:07:00,12:07:00,par_8_12040,11,,,,
132474_8__271___-1980784,12:08:00,12:08:00,par_8_08999,12,,,,
132474_8__271___-1980784,12:16:00,12:16:00,par_8_12416,13,,,,
132474_8__271___-1980784,12:18:00,12:18:00,par_8_06976,14,,,,
132474_8__271___-1980784,12:20:00,12:20:00,par_8_20659,15,,,,
132474_8__271___-1980784,12:25:01,12:25:01,par_8_20399,16,,,,
132474_8__271___-1980785,12:25:00,12:25:00,par_8_07026,0,,,,
132474_8__271___-1980785,12:25:00,12:25:00,par_8_09465,1,,,,
132474_8__271___-1980785,12:26:00,12:26:00,par_8_07219,2,,,,
132474_8__271___-1980785,12:28:00,12:28:00,par_8_12415,3,,,,
132474_8__271___-1980785,12:35:00,12:35:00,par_8_08996,4,,,,
132474_8__271___-1980785,12:37:00,12:37:00,par_8_15367,5,,,,
132474_8__271___-1980785,12:41:00,12:41:00,par_8_15162,6,,,,
132474_8__271___-1980785,12:44:00,12:44:00,par_8_09444,7,,,,
132474_8__271___-1980785,12:47:00,12:47:00,par_8_17751,8,,,,
132474_8__271___-1980785,12:48:00,12:48:00,par_8_17753,9,,,,
132474_8__271___-1980785,12:48:00,12:48:00,par_8_17758,10,,,,
132474_8__271___-1980785,12:49:00,12:49:00,par_8_17759,11,,,,
132474_8__271___-1980785,12:50:00,12:50:00,par_8_18456,12,,,,
132474_8__271___-1980785,12:54:00,12:54:00,par_8_07311,13,,,,
132474_8__271___-1980785,13:10:00,13:10:00,par_8_09665,14,,,,
132474_8__271___-1980786,13:10:01,13:10:01,par_8_09665,0,,,,
132474_8__271___-1980786,13:10:00,13:10:00,par_8_09528,1,,,,
132474_8__271___-1980786,13:19:00,13:19:00,par_8_18457,2,,,,
132474_8__271___-1980786,13:21:00,13:21:00,par_8_17760,3,,,,
132474_8__271___-1980786,13:23:00,13:23:00,par_8_17757,4,,,,
132474_8__271___-1980786,13:24:00,13:24:00,par_8_17754,5,,,,
132474_8__271___-1980786,13:26:00,13:26:00,par_8_17752,6,,,,
132474_8__271___-1980786,13:33:00,13:33:00,par_8_08994,7,,,,
132474_8__271___-1980786,13:41:00,13:41:00,par_8_15161,8,,,,
132474_8__271___-1980786,13:44:00,13:44:00,par_8_17767,9,,,,
132474_8__271___-1980786,13:49:00,13:49:00,par_8_15366,10,,,,
132474_8__271___-1980786,13:52:00,13:52:00,par_8_12040,11,,,,
132474_8__271___-1980786,13:54:00,13:54:00,par_8_08999,12,,,,
132474_8__271___-1980786,14:09:00,14:09:00,par_8_12416,13,,,,
132474_8__271___-1980786,14:12:00,14:12:00,par_8_06976,14,,,,
132474_8__271___-1980786,14:16:00,14:16:00,par_8_20659,15,,,,
132474_8__271___-1980786,14:25:01,14:25:01,par_8_20399,16,,,,
132475_8__271___-1980795,22:30:00,22:30:00,par_8_07026,0,,,,
132475_8__271___-1980795,22:30:00,22:30:00,par_8_09465,1,,,,
132475_8__271___-1980795,22:31:00,22:31:00,par_8_07219,2,,,,
132475_8__271___-1980795,22:33:00,22:33:00,par_8_12415,3,,,,
132475_8__271___-1980795,22:40:00,22:40:00,par_8_08996,4,,,,
132475_8__271___-1980795,22:42:00,22:42:00,par_8_15367,5,,,,
132475_8__271___-1980795,22:46:00,22:46:00,par_8_15162,6,,,,
132475_8__271___-1980795,22:49:00,22:49:00,par_8_09444,7,,,,
132475_8__271___-1980795,22:52:00,22:52:00,par_8_17751,8,,,,
132475_8__271___-1980795,22:53:00,22:53:00,par_8_17753,9,,,,
132475_8__271___-1980795,22:53:00,22:53:00,par_8_17758,10,,,,
132475_8__271___-1980795,22:54:00,22:54:00,par_8_17759,11,,,,
132475_8__271___-1980795,22:55:00,22:55:00,par_8_18456,12,,,,
132475_8__271___-1980795,22:59:00,22:59:00,par_8_07311,13,,,,
132475_8__271___-1980795,23:15:00,23:15:00,par_8_09665,14,,,,
132475_8__271___-1980796,23:15:01,23:15:01,par_8_09665,0,,,,
132475_8__271___-1980796,23:15:00,23:15:00,par_8_09528,1,,,,
132475_8__271___-1980796,23:20:00,23:20:00,par_8_18457,2,,,,
132475_8__271___-1980796,23:21:00,23:21:00,par_8_17760,3,,,,
132475_8__271___-1980796,23:23:00,23:23:00,par_8_17757,4,,,,
132475_8__271___-1980796,23:23:00,23:23:00,par_8_17754,5,,,,
132475_8__271___-1980796,23:24:00,23:24:00,par_8_17752,6,,,,
132475_8__271___-1980796,23:29:00,23:29:00,par_8_08994,7,,,,
132475_8__271___-1980796,23:33:00,23:33:00,par_8_15161,8,,,,
132475_8__271___-1980796,23:35:00,23:35:00,par_8_17767,9,,,,
132475_8__271___-1980796,23:38:00,23:38:00,par_8_15366,10,,,,
132475_8__271___-1980796,23:40:00,23:40:00,par_8_12040,11,,,,
132475_8__271___-1980796,23:41:00,23:41:00,par_8_08999,12,,,,
132475_8__271___-1980796,23:50:00,23:50:00,par_8_12416,13,,,,
132475_8__271___-1980796,23:52:00,23:52:00,par_8_06976,14,,,,
132475_8__271___-1980796,23:54:00,23:54:00,par_8_20659,15,,,,
132475_8__271___-1980796,24:00:01,24:00:01,par_8_20399,16,,,,
132476_8__271___-1980797,06:55:00,06:55:00,par_8_20865,0,,,,
132476_8__271___-1980797,06:55:00,06:55:00,par_8_99303,1,,,,
132476_8__271___-1980797,06:56:00,06:56:00,par_8_99301,2,,,,
132476_8__271___-1980797,07:02:00,07:02:00,par_8_18501,3,,,,
132476_8__271___-1980797,07:04:00,07:04:00,par_8_09665,4,,,,
132476_8__271___-1980797,07:19:00,07:19:00,par_8_09528,5,,,,
132476_8__271___-1980797,07:24:00,07:24:00,par_8_12544,6,,,,
132476_8__271___-1980797,07:25:00,07:25:00,par_8_12543,7,,,,
132476_8__271___-1980797,07:28:00,07:28:00,par_8_20172,8,,,,
132476_8__271___-1980797,07:29:00,07:29:00,par_8_12540,9,,,,
132476_8__271___-1980797,07:30:00,07:30:00,par_8_12538,10,,,,
132476_8__271___-1980797,07:31:00,07:31:00,par_8_12536,11,,,,
132476_8__271___-1980797,07:32:00,07:32:00,par_8_12534,12,,,,
132476_8__271___-1980797,07:34:00,07:34:00,par_8_17764,13,,,,
132476_8__271___-1980797,07:35:00,07:35:00,par_8_15163,14,,,,
132476_8__271___-1980797,07:38:00,07:38:00,par_8_15161,15,,,,
132476_8__271___-1980797,07:39:00,07:39:00,par_8_17767,16,,,,
132476_8__271___-1980797,07:41:00,07:41:00,par_8_15366,17,,,,
132476_8__271___-1980797,07:43:00,07:43:00,par_8_12040,18,,,,
132476_8__271___-1980797,07:44:00,07:44:00,par_8_08999,19,,,,
132476_8__271___-1980797,07:51:00,07:51:00,par_8_12416,20,,,,
132476_8__271___-1980797,07:52:00,07:52:00,par_8_06976,21,,,,
132476_8__271___-1980797,07:54:00,07:54:00,par_8_20659,22,,,,
132476_8__271___-1980797,07:58:00,07:58:00,par_8_07022,23,,,,
132476_8__271___-1980797,08:00:00,08:00:00,par_8_20399,24,,,,
132476_8__271___-1980798,08:00:01,08:00:01,par_8_07026,0,,,,
132476_8__271___-1980798,08:00:00,08:00:00,par_8_09465,1,,,,
132476_8__271___-1980798,08:01:00,08:01:00,par_8_07219,2,,,,
132476_8__271___-1980798,08:04:00,08:04:00,par_8_12415,3,,,,
132476_8__271___-1980798,08:13:00,08:13:00,par_8_08996,4,,,,
132476_8__271___-1980798,08:15:00,08:15:00,par_8_15367,5,,,,
132476_8__271___-1980798,08:19:00,08:19:00,par_8_15162,6,,,,
132476_8__271___-1980798,08:23:00,08:23:00,par_8_15164,7,,,,
132476_8__271___-1980798,08:24:00,08:24:00,par_8_17765,8,,,,
132476_8__271___-1980798,08:26:00,08:26:00,par_8_12535,9,,,,
132476_8__271___-1980798,08:27:00,08:27:00,par_8_12537,10,,,,
132476_8__271___-1980798,08:29:00,08:29:00,par_8_12539,11,,,,
132476_8__271___-1980798,08:30:00,08:30:00,par_8_12541,12,,,,
132476_8__271___-1980798,08:31:00,08:31:00,par_8_20173,13,,,,
132476_8__271___-1980798,08:34:00,08:34:00,par_8_12542,14,,,,
132476_8__271___-1980798,08:35:00,08:35:00,par_8_08993,15,,,,
132476_8__271___-1980798,08:41:00,08:41:00,par_8_07311,16,,,,
132476_8__271___-1980798,08:59:00,08:59:00,par_8_07387,17,,,,
132476_8__271___-1980798,09:03:00,09:03:00,par_8_18502,18,,,,
132476_8__271___-1980798,09:09:00,09:09:00,par_8_99302,19,,,,
132476_8__271___-1980798,09:11:00,09:11:00,par_8_99304,20,,,,
132476_8__271___-1980798,09:15:01,09:15:01,par_8_20865,21,,,,
132476_8__271___-1980799,09:15:00,09:15:00,par_8_20865,0,,,,
132476_8__271___-1980799,09:15:00,09:15:00,par_8_99303,1,,,,
132476_8__271___-1980799,09:16:00,09:16:00,par_8_99301,2,,,,
132476_8__271___-1980799,09:22:00,09:22:00,par_8_18501,3,,,,
132476_8__271___-1980799,09:25:00,09:25:00,par_8_09665,4,,,,
132476_8__271___-1980799,09:42:00,09:42:00,par_8_09528,5,,,,
132476_8__271___-1980799,09:47:00,09:47:00,par_8_12544,6,,,,
132476_8__271___-1980799,09:48:00,09:48:00,par_8_12543,7,,,,
132476_8__271___-1980799,09:52:00,09:52:00,par_8_20172,8,,,,
132476_8__271___-1980799,09:52:00,09:52:00,par_8_12540,9,,,,
132476_8__271___-1980799,09:53:00,09:53:00,par_8_12538,10,,,,
132476_8__271___-1980799,09:55:00,09:55:00,par_8_12536,11,,,,
132476_8__271___-1980799,09:56:00,09:56:00,par_8_12534,12,,,,
132476_8__271___-1980799,09:58:00,09:58:00,par_8_17764,13,,,,
132476_8__271___-1980799,09:59:00,09:59:00,par_8_15163,14,,,,
132476_8__271___-1980799,10:02:00,10:02:00,par_8_15161,15,,,,
132476_8__271___-1980799,10:04:00,10:04:00,par_8_17767,16,,,,
132476_8__271___-1980799,10:06:00,10:06:00,par_8_15366,17,,,,
132476_8__271___-1980799,10:08:00,10:08:00,par_8_12040,18,,,,
132476_8__271___-1980799,10:09:00,10:09:00,par_8_08999,19,,,,
132476_8__271___-1980799,10:16:00,10:16:00,par_8_12416,20,,,,
132476_8__271___-1980799,10:18:00,10:18:00,par_8_06976,21,,,,
132476_8__271___-1980799,10:20:00,10:20:00,par_8_20659,22,,,,
132476_8__271___-1980799,10:25:00,10:25:00,par_8_20399,23,,,,
132476_8__271___-1980800,10:25:01,10:25:01,par_8_07026,0,,,,
132476_8__271___-1980800,10:25:00,10:25:00,par_8_09465,1,,,,
132476_8__271___-1980800,10:27:00,10:27:00,par_8_07219,2,,,,
132476_8__271___-1980800,10:30:00,10:30:00,par_8_12415,3,,,,
132476_8__271___-1980800,10:41:00,10:41:00,par_8_08996,4,,,,
132476_8__271___-1980800,10:44:00,10:44:00,par_8_15367,5,,,,
132476_8__271___-1980800,10:50:00,10:50:00,par_8_15162,6,,,,
132476_8__271___-1980800,10:54:00,10:54:00,par_8_15164,7,,,,
132476_8__271___-1980800,10:56:00,10:56:00,par_8_17765,8,,,,
132476_8__271___-1980800,10:58:00,10:58:00,par_8_12535,9,,,,
132476_8__271___-1980800,11:00:00,11:00:00,par_8_12537,10,,,,
132476_8__271___-1980800,11:02:00,11:02:00,par_8_12539,11,,,,
132476_8__271___-1980800,11:03:00,11:03:00,par_8_12541,12,,,,
132476_8__271___-1980800,11:04:00,11:04:00,par_8_20173,13,,,,
132476_8__271___-1980800,11:09:00,11:09:00,par_8_12542,14,,,,
132476_8__271___-1980800,11:10:00,11:10:00,par_8_08993,15,,,,
132476_8__271___-1980800,11:17:00,11:17:00,par_8_07311,16,,,,
132476_8__271___-1980800,11:40:00,11:40:00,par_8_07387,17,,,,
132476_8__271___-1980800,11:45:00,11:45:00,par_8_18502,18,,,,
132476_8__271___-1980800,11:53:00,11:53:00,par_8_99302,19,,,,
132476_8__271___-1980800,11:55:00,11:55:00,par_8_99304,20,,,,
132476_8__271___-1980800,12:00:01,12:00:01,par_8_20865,21,,,,
132476_8__271___-1980801,12:00:00,12:00:00,par_8_20865,0,,,,
132476_8__271___-1980801,12:00:00,12:00:00,par_8_99303,1,,,,
132476_8__271___-1980801,12:01:00,12:01:00,par_8_99301,2,,,,
132476_8__271___-1980801,12:06:00,12:06:00,par_8_18501,3,,,,
132476_8__271___-1980801,12:09:00,12:09:00,par_8_09665,4,,,,
132476_8__271___-1980801,12:23:00,12:23:00,par_8_09528,5,,,,
132476_8__271___-1980801,12:27:00,12:27:00,par_8_12544,6,,,,
132476_8__271___-1980801,12:28:00,12:28:00,par_8_12543,7,,,,
132476_8__271___-1980801,12:31:00,12:31:00,par_8_20172,8,,,,
132476_8__271___-1980801,12:32:00,12:32:00,par_8_12540,9,,,,
132476_8__271___-1980801,12:33:00,12:33:00,par_8_12538,10,,,,
132476_8__271___-1980801,12:34:00,12:34:00,par_8_12536,11,,,,
132476_8__271___-1980801,12:35:00,12:35:00,par_8_12534,12,,,,
132476_8__271___-1980801,12:36:00,12:36:00,par_8_17764,13,,,,
132476_8__271___-1980801,12:38:00,12:38:00,par_8_15163,14,,,,
132476_8__271___-1980801,12:40:00,12:40:00,par_8_15161,15,,,,
132476_8__271___-1980801,12:42:00,12:42:00,par_8_17767,16,,,,
132476_8__271___-1980801,12:44:00,12:44:00,par_8_15366,17,,,,
132476_8__271___-1980801,12:45:00,12:45:00,par_8_12040,18,,,,
132476_8__271___-1980801,12:46:00,12:46:00,par_8_08999,19,,,,
132476_8__271___-1980801,12:53:00,12:53:00,par_8_12416,20,,,,
132476_8__271___-1980801,12:54:00,12:54:00,par_8_06976,21,,,,
132476_8__271___-1980801,12:56:00,12:56:00,par_8_20659,22,,,,
132476_8__271___-1980801,13:00:00,13:00:00,par_8_20399,23,,,,
132476_8__271___-1980802,13:00:01,13:00:01,par_8_07026,0,,,,
132476_8__271___-1980802,13:00:00,13:00:00,par_8_09465,1,,,,
132476_8__271___-1980802,13:01:00,13:01:00,par_8_07219,2,,,,
132476_8__271___-1980802,13:04:00,13:04:00,par_8_12415,3,,,,
132476_8__271___-1980802,13:13:00,13:13:00,par_8_08996,4,,,,
132476_8__271___-1980802,13:15:00,13:15:00,par_8_15367,5,,,,
132476_8__271___-1980802,13:19:00,13:19:00,par_8_15162,6,,,,
132476_8__271___-1980802,13:23:00,13:23:00,par_8_15164,7,,,,
132476_8__271___-1980802,13:24:00,13:24:00,par_8_17765,8,,,,
132476_8__271___-1980802,13:26:00,13:26:00,par_8_12535,9,,,,
132476_8__271___-1980802,13:27:00,13:27:00,par_8_12537,10,,,,
132476_8__271___-1980802,13:29:00,13:29:00,par_8_12539,11,,,,
132476_8__271___-1980802,13:30:00,13:30:00,par_8_12541,12,,,,
132476_8__271___-1980802,13:31:00,13:31:00,par_8_20173,13,,,,
132476_8__271___-1980802,13:34:00,13:34:00,par_8_12542,14,,,,
132476_8__271___-1980802,13:35:00,13:35:00,par_8_08993,15,,,,
132476_8__271___-1980802,13:41:00,13:41:00,par_8_07311,16,,,,
132476_8__271___-1980802,13:59:00,13:59:00,par_8_07387,17,,,,
132476_8__271___-1980802,14:03:00,14:03:00,par_8_18502,18,,,,
132476_8__271___-1980802,14:09:00,14:09:00,par_8_99302,19,,,,
132476_8__271___-1980802,14:11:00,14:11:00,par_8_99304,20,,,,
132476_8__271___-1980802,14:15:01,14:15:01,par_8_20865,21,,,,
132476_8__271___-1980803,14:15:00,14:15:00,par_8_20865,0,,,,
132476_8__271___-1980803,14:15:00,14:15:00,par_8_99303,1,,,,
132476_8__271___-1980803,14:17:00,14:17:00,par_8_99301,2,,,,
132476_8__271___-1980803,14:23:00,14:23:00,par_8_18501,3,,,,
132476_8__271___-1980803,14:26:00,14:26:00,par_8_09665,4,,,,
132476_8__271___-1980803,14:44:00,14:44:00,par_8_09528,5,,,,
132476_8__271___-1980803,14:49:00,14:49:00,par_8_12544,6,,,,
132476_8__271___-1980803,14:51:00,14:51:00,par_8_12543,7,,,,
132476_8__271___-1980803,14:54:00,14:54:00,par_8_20172,8,,,,
132476_8__271___-1980803,14:55:00,14:55:00,par_8_12540,9,,,,
132476_8__271___-1980803,14:56:00,14:56:00,par_8_12538,10,,,,
132476_8__271___-1980803,14:57:00,14:57:00,par_8_12536,11,,,,
132476_8__271___-1980803,14:59:00,14:59:00,par_8_12534,12,,,,
132476_8__271___-1980803,15:01:00,15:01:00,par_8_17764,13,,,,
132476_8__271___-1980803,15:02:00,15:02:00,par_8_15163,14,,,,
132476_8__271___-1980803,15:06:00,15:06:00,par_8_15161,15,,,,
132476_8__271___-1980803,15:07:00,15:07:00,par_8_17767,16,,,,
132476_8__271___-1980803,15:10:00,15:10:00,par_8_15366,17,,,,
132476_8__271___-1980803,15:12:00,15:12:00,par_8_12040,18,,,,
132476_8__271___-1980803,15:13:00,15:13:00,par_8_08999,19,,,,
132476_8__271___-1980803,15:21:00,15:21:00,par_8_12416,20,,,,
132476_8__271___-1980803,15:23:00,15:23:00,par_8_06976,21,,,,
132476_8__271___-1980803,15:25:00,15:25:00,par_8_20659,22,,,,
132476_8__271___-1980803,15:30:00,15:30:00,par_8_20399,23,,,,
132454_8__271___-1980717,16:15:00,16:15:00,par_8_07026,0,,,,
132454_8__271___-1980717,16:18:00,16:18:00,par_8_09465,1,,,,
132454_8__271___-1980717,16:19:00,16:19:00,par_8_07219,2,,,,
132454_8__271___-1980717,16:21:00,16:21:00,par_8_12415,3,,,,
132454_8__271___-1980717,16:28:00,16:28:00,par_8_08996,4,,,,
132454_8__271___-1980717,16:29:00,16:29:00,par_8_15367,5,,,,
132454_8__271___-1980717,16:33:00,16:33:00,par_8_15162,6,,,,
132454_8__271___-1980717,16:35:00,16:35:00,par_8_15164,7,,,,
132454_8__271___-1980717,16:37:00,16:37:00,par_8_17765,8,,,,
132454_8__271___-1980717,16:38:00,16:38:00,par_8_12535,9,,,,
132454_8__271___-1980717,16:39:00,16:39:00,par_8_12537,10,,,,
132454_8__271___-1980717,16:40:00,16:40:00,par_8_12539,11,,,,
132454_8__271___-1980717,16:41:00,16:41:00,par_8_12541,12,,,,
132454_8__271___-1980717,16:41:00,16:41:00,par_8_20173,13,,,,
132454_8__271___-1980717,16:44:00,16:44:00,par_8_12542,14,,,,
132454_8__271___-1980717,16:45:00,16:45:00,par_8_08993,15,,,,
132454_8__271___-1980717,16:49:00,16:49:00,par_8_07311,16,,,,
132454_8__271___-1980717,17:03:00,17:03:00,par_8_07387,17,,,,
132454_8__271___-1980717,17:06:00,17:06:00,par_8_18502,18,,,,
132454_8__271___-1980717,17:10:00,17:10:00,par_8_99302,19,,,,
132454_8__271___-1980717,17:12:00,17:12:00,par_8_99304,20,,,,
132454_8__271___-1980717,17:15:00,17:15:00,par_8_20865,21,,,,
132454_8__271___-1980720,17:15:01,17:15:01,par_8_20865,0,,,,
132454_8__271___-1980720,17:17:00,17:17:00,par_8_99303,1,,,,
132454_8__271___-1980720,17:19:00,17:19:00,par_8_99301,2,,,,
132454_8__271___-1980720,17:24:00,17:24:00,par_8_18501,3,,,,
132454_8__271___-1980720,17:26:00,17:26:00,par_8_09665,4,,,,
132454_8__271___-1980720,17:40:00,17:40:00,par_8_09528,5,,,,
132454_8__271___-1980720,17:44:00,17:44:00,par_8_12544,6,,,,
132454_8__271___-1980720,17:45:00,17:45:00,par_8_12543,7,,,,
132454_8__271___-1980720,17:48:00,17:48:00,par_8_20172,8,,,,
132454_8__271___-1980720,17:48:00,17:48:00,par_8_12540,9,,,,
132454_8__271___-1980720,17:49:00,17:49:00,par_8_12538,10,,,,
132454_8__271___-1980720,17:50:00,17:50:00,par_8_12536,11,,,,
132454_8__271___-1980720,17:51:00,17:51:00,par_8_12534,12,,,,
132454_8__271___-1980720,17:52:00,17:52:00,par_8_17764,13,,,,
132454_8__271___-1980720,17:54:00,17:54:00,par_8_15163,14,,,,
132454_8__271___-1980720,17:56:00,17:56:00,par_8_15161,15,,,,
132454_8__271___-1980720,17:57:00,17:57:00,par_8_17767,16,,,,
132454_8__271___-1980720,18:00:00,18:00:00,par_8_15366,17,,,,
132454_8__271___-1980720,18:01:00,18:01:00,par_8_12040,18,,,,
132454_8__271___-1980720,18:02:00,18:02:00,par_8_08999,19,,,,
132454_8__271___-1980720,18:08:00,18:08:00,par_8_12416,20,,,,
132454_8__271___-1980720,18:09:00,18:09:00,par_8_06976,21,,,,
132454_8__271___-1980720,18:11:00,18:11:00,par_8_20659,22,,,,
132454_8__271___-1980720,18:15:01,18:15:01,par_8_20399,23,,,,
132454_8__271___-1980712,19:40:00,19:40:00,par_8_07026,0,,,,
132454_8__271___-1980712,19:43:00,19:43:00,par_8_09465,1,,,,
132454_8__271___-1980712,19:44:00,19:44:00,par_8_07219,2,,,,
132454_8__271___-1980712,19:46:00,19:46:00,par_8_12415,3,,,,
132454_8__271___-1980712,19:51:00,19:51:00,par_8_08996,4,,,,
132454_8__271___-1980712,19:53:00,19:53:00,par_8_15367,5,,,,
132454_8__271___-1980712,19:56:00,19:56:00,par_8_15162,6,,,,
132454_8__271___-1980712,19:58:00,19:58:00,par_8_09444,7,,,,
132454_8__271___-1980712,20:01:00,20:01:00,par_8_17751,8,,,,
132454_8__271___-1980712,20:01:00,20:01:00,par_8_17753,9,,,,
132454_8__271___-1980712,20:02:00,20:02:00,par_8_17758,10,,,,
132454_8__271___-1980712,20:03:00,20:03:00,par_8_17759,11,,,,
132454_8__271___-1980712,20:03:00,20:03:00,par_8_18456,12,,,,
132454_8__271___-1980712,20:07:00,20:07:00,par_8_07311,13,,,,
132454_8__271___-1980712,20:20:00,20:20:00,par_8_09665,14,,,,
132454_8__271___-1980715,20:20:01,20:20:01,par_8_09665,0,,,,
132454_8__271___-1980715,20:35:00,20:35:00,par_8_09528,1,,,,
132454_8__271___-1980715,20:39:00,20:39:00,par_8_18457,2,,,,
132454_8__271___-1980715,20:40:00,20:40:00,par_8_17760,3,,,,
132454_8__271___-1980715,20:41:00,20:41:00,par_8_17757,4,,,,
132454_8__271___-1980715,20:42:00,20:42:00,par_8_17754,5,,,,
132454_8__271___-1980715,20:42:00,20:42:00,par_8_17752,6,,,,
