shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
720_001,40.666740619099144,-3.7710732220352803,68
720_001,40.66687490125945,-3.771309256453611,69
720_001,40.6693733139564,-3.772779107149527,70
720_001,40.669633366287805,-3.7728166577494364,71
720_001,40.66975950467134,-3.773100971935151,72
720_001,40.670862188122165,-3.7741202114688037,73
720_001,40.673270938730475,-3.7765502930938104,74
720_001,40.676155628578215,-3.779559731927405,75
720_001,40.67639135797687,-3.7794524427005225,76
720_001,40.67646459222488,-3.77962946851425,77
720_001,40.67646459222488,-3.779860138513991,78
720_001,40.67858835042255,-3.781737685023357,79
720_001,40.681362967045445,-3.78419458874135,80
720_001,40.68314077651781,-3.7847310306011637,81
720_001,40.684739549330544,-3.7851011755526525,82
720_001,40.685264327269955,-3.78519773508742,83
720_001,40.68570774106777,-3.7852299215990164,84
720_001,40.68646438532331,-3.7853640320639697,85
720_001,40.68818454633531,-3.785836100181546,86
720_001,40.69044216582797,-3.786436915064551,87
720_001,40.69110926757864,-3.786640762971265,88
720_001,40.69362287211383,-3.7876975531611428,89
720_001,40.69667750945148,-3.7887972589737755,90
720_001,40.69927213292463,-3.7897896761296495,91
720_001,40.70124875059542,-3.7912487979883673,92
720_001,40.70307483290227,-3.7925255296147475,93
720_001,40.70470565696176,-3.7929224965910184,94
720_001,40.70858122705654,-3.79329800588266,95
720_001,40.712545508843384,-3.793475031469589,96
720_001,40.7132610613813,-3.7934589381740125,97
720_001,40.71504612852478,-3.793035149084852,98
720_001,40.71742888590877,-3.792176842109139,99
720_001,40.71879100412183,-3.7916994088539084,100
720_001,40.719612327604466,-3.7908571951339836,101
720_001,40.720157160363435,-3.7907981865294014,102
720_001,40.72037265268667,-3.7910664074593075,103
720_001,40.72112890324429,-3.7926220888527937,104
720_001,40.72223480256879,-3.7933033700147787,105
720_001,40.72373912141761,-3.793394565130937,106
720_001,40.7244176230243,-3.7930673356305604,107
720_001,40.726446346077125,-3.7914043658651084,108
720_001,40.727267575099596,-3.7909752123772416,109
720_001,40.72968648288638,-3.79026710912229,110
720_001,40.73162154580843,-3.789376615634981,111
720_001,40.731682523767404,-3.7888401737751485,112
720_001,40.73201180378029,-3.7887865295891747,113
720_001,40.73223132288358,-3.7888294449379694,114
720_001,40.733328571320484,-3.7885558597838584,115
720_001,40.73479600590295,-3.7879067651573504,116
720_001,40.738125161843264,-3.7863939991126387,117
720_001,40.74091355740764,-3.7862116088803015,118
720_001,40.74230364681142,-3.7859594812061834,119
720_001,40.74370183608614,-3.7847900379517885,120
720_001,40.74507154533341,-3.7842965114407505,121
720_001,40.74679075470078,-3.783835171441288,122
720_001,40.749261786295804,-3.782917855860993,123
720_001,40.74945676582533,-3.782660363921762,124
720_001,40.749688419650525,-3.7827461946193317,125
720_001,40.750115148268634,-3.7826979148519477,126
720_001,40.75137839815602,-3.7822526683822937,127
720_001,40.751983929276946,-3.782027362873923,128
720_001,40.75247160206657,-3.7822097531062613,129
720_001,40.75413779044303,-3.7831968061283376,130
720_001,40.754308470797,-3.7831163398493577,131
720_001,40.75435723653196,-3.7833201877560927,132
720_001,40.75419062012324,-3.7833791963606753,133
720_001,40.751154734485816,-3.788571953437548,134
720_001,40.75095559791824,-3.789601921808419,135
720_001,40.75069550027872,-3.7917369604105127,136
720_001,40.75043946567116,-3.7925738097118282,137
720_001,40.74973231734767,-3.7943494322678366,138
720_001,40.748301741422544,-3.797171116450505,139
720_001,40.746342777873295,-3.800926209469256,140
720_001,40.74251408751044,-3.8083022850292956,141
720_001,40.74061648620099,-3.8119018068289194,142
720_001,40.73964966248671,-3.814111946262527,143
720_001,40.73969030956034,-3.814702032308333,144
720_001,40.73934074391543,-3.8149595244010412,145
720_001,40.73787742592732,-3.819540737883929,146
720_001,40.73804814801793,-3.8215041150908844,147
720_001,40.74083756833694,-3.8260531413106973,148
720_001,40.74156919879615,-3.8271474827047407,149
720_001,40.74192688186954,-3.829121588748874,150
720_001,40.74132532287058,-3.832769393395659,151
720_001,40.74181307382755,-3.8374042510645205,152
720_001,40.73953687209482,-3.8427257543139564,153
720_001,40.737634558042075,-3.8443136222190386,154
720_001,40.73501675489898,-3.848433495702464,155
720_001,40.73140694363101,-3.8521456733860693,156
720_001,40.728902725769494,-3.8557505626840802,157
720_001,40.728447403305736,-3.8581752798904776,158
720_001,40.72670739233286,-3.860707285468841,159
720_001,40.7261382199903,-3.8632392910471856,160
720_001,40.725959336248685,-3.866930011042765,161
720_001,40.7253901575084,-3.868024352436808,162
720_001,40.72434936093737,-3.8710498845262102,163
720_001,40.7237964311388,-3.8768005412634925,164
720_001,40.72138950673328,-3.879568581260167,165
720_001,40.72012095749579,-3.8815641449787184,166
720_001,40.71532302060828,-3.8923573551983313,167
720_001,40.71506278363667,-3.897528654727006,168
720_001,40.713696522846924,-3.905231959834064,169
720_001,40.70998795937484,-3.910682209129843,170
720_001,40.70499408488533,-3.919801720746826,171
720_001,40.703253835728376,-3.9217972833603207,172
720_001,40.701334216268044,-3.927655228469569,173
720_001,40.699691108211745,-3.9307880489309377,174
720_001,40.699584958211965,-3.931635622723209,175
720_001,40.69991846415203,-3.9361739208573026,176
720_001,40.70020399719641,-3.9368391029302057,177
720_001,40.700578171001105,-3.937118052697311,178
720_001,40.70030161483283,-3.937761782418639,179
720_001,40.699959976545735,-3.9374077307911626,180
720_001,40.6961286271822,-3.9381587493949097,181
720_001,40.6935742718561,-3.9412593833446823,182
720_001,40.692655005371144,-3.942632674505831,183
720_001,40.69223197582497,-3.944510221015217,184
720_001,40.69036898682744,-3.9468061921752504,185
720_001,40.68946594721698,-3.9483833312431136,186
720_001,40.68825373967191,-3.9517199996112167,187
720_001,40.68707405344039,-3.952406645191791,188
720_001,40.68610650993837,-3.9538335784118344,189
720_001,40.68500001056823,-3.954552410503985,190
720_001,40.683421732591185,-3.9548420888729567,191
720_001,40.68084248034727,-3.957213161893381,192
720_001,40.67982539760884,-3.960056303750426,193
720_001,40.67971962011315,-3.960463999563895,194
720_001,40.678767615098664,-3.962727784212352,195
720_001,40.67798647262472,-3.964852093977248,196
720_001,40.67775050070225,-3.9663112158359652,197
720_001,40.67652994294213,-3.9681994911825296,198
720_001,40.67493504712566,-3.969733714901618,199
720_001,40.673999248656656,-3.9705061911797617,200
720_001,40.67248566854867,-3.9726626874562525,201
720_001,40.67235546650431,-3.973059654432523,202
720_001,40.67060585187105,-3.9740145209430042,203
720_001,40.667993551096686,-3.9763426786146336,204
720_001,40.66467309587598,-3.9797222623315114,205
720_001,40.65907352244996,-3.9826941502349205,206
720_001,40.65620030303641,-3.9842176451168108,207
720_001,40.65440142562851,-3.986309768370129,208
720_001,40.65183052325531,-3.9882087686612455,209
720_001,40.650430404459804,-3.988841770055847,210
720_001,40.6485990096423,-3.99059057019259,211
720_001,40.64840363653155,-3.991212842749972,212
720_001,40.648094294603084,-3.991116283215204,213
720_001,40.647320933508425,-3.9921462515860555,214
720_001,40.647239526556085,-3.9938628655375012,215
720_001,40.647288370739425,-3.994259832513772,216
720_001,40.647158119504404,-3.9944851380948836,217
720_001,40.65040618380104,-3.999141453438143,218
720_001,40.65095158260424,-3.999978302739458,219
720_001,40.65121207001192,-4.000096319948623,220
720_001,40.65126091128765,-4.000493286924894,221
720_001,40.65233541030899,-4.003218411572793,222
720_001,40.65228656981978,-4.0042161934320495,223
720_001,40.65246094447902,-4.004484414654142,224
720_001,40.65281910630057,-4.0046346183749035,225
720_001,40.65295748648943,-4.004361033026387,226
720_001,40.652680725824695,-4.002993106283848,227
720_001,40.65260339543376,-4.002606868144777,228
720_001,40.65274177606999,-4.0024942153542,229
720_001,40.65288422642521,-4.0026444190749615,230
720_001,40.652810966280505,-4.002848266981696,231
720_001,40.65270921594612,-4.002993106283848,232
720_001,40.65302260647901,-4.004382490700785,233
720_001,40.653136566307836,-4.004543423258725,234
720_001,40.65314063629812,-4.0048760172118225,235
720_001,40.652872016406675,-4.00474190674685,236
720_001,40.65255048511463,-4.004645347212082,237
720_001,40.65216790155869,-4.004961847909392,238
720_001,40.65152483063925,-4.007536768836531,239
720_001,40.65159809219606,-4.008083939533543,240
720_001,40.651634722944266,-4.008598923718978,241
720_001,40.65139045854379,-4.0088778732615635,242
720_001,40.65102009318277,-4.008727669539104,243
720_001,40.65104451389537,-4.008051752795727,244
720_001,40.65128465042649,-4.00787472698198,245
720_001,40.651435244081355,-4.007617234889271,246
720_001,40.65226960817321,-4.004226922335196,247
720_001,40.65228588834439,-4.003266691406105,248
720_001,40.65212308645375,-4.002805351406662,249
720_001,40.6513212813468,-4.000782965595144,250
720_001,40.65104451389537,-4.000552295595404,251
720_001,40.65085728820377,-4.000230430479523,252
720_001,40.650836937553464,-3.9999353874566106,253
720_001,40.64727140782234,-3.9947962744395316,254
720_001,40.64697834211166,-3.994275925835487,255
720_001,40.645407162329576,-3.995584843973464,256
720_001,40.64473582974653,-3.995992540737912,257
720_001,40.642741253572105,-3.996115922365667,258
720_001,40.64237489636686,-3.9963304991096003,259
720_001,40.64208995048369,-3.9960944646912893,260
720_001,40.640636707558215,-3.996191024226057,261
720_001,40.640205206368165,-3.996641635388301,262
720_001,40.638532095190705,-3.998470902130303,263
720_001,40.638291912772,-3.9988088605019905,264
720_001,40.638169785787,-3.998867869106553,265
720_001,40.63738002589021,-3.999661803059094,266
720_001,40.63670424454045,-4.000804424220521,267
720_001,40.63536894561735,-4.00170028212642,268
720_001,40.63479899282267,-4.002188444218868,269
720_001,40.634689072795474,-4.002639055381112,270
720_001,40.63444480542049,-4.0027302504972715,271
720_001,40.63381377723213,-4.003599286310182,272
720_001,40.63314203099427,-4.003969431193466,273
720_001,40.63291811407981,-4.004167914681612,274
720_001,40.63271455259688,-4.004082083984023,275
720_001,40.631969512277045,-4.004355669332538,276
720_001,40.63116746504567,-4.005154967703668,277
720_001,40.631106395064855,-4.005712867237899,278
720_001,40.630817928207264,-4.005530475821509,279
720_001,40.628928794386866,-4.007676243260781,280
720_001,40.627287973155155,-4.008341431166977,281
720_001,40.6268319561254,-4.008443355120336,282
720_001,40.626685378561696,-4.008550643492302,283
720_001,40.626563230346164,-4.008491634887719,284
720_001,40.62662430448185,-4.008255600469388,285
720_001,40.62674645258566,-4.008293151399594,286
720_001,40.626925602733785,-4.008346795585568,287
720_001,40.62680345495763,-4.00752603954004,288
720_001,40.626412580572705,-4.004988669543086,289
720_001,40.62625803454477,-4.004736541863273,290
720_001,40.62587530027387,-4.003695844655222,291
720_001,40.625789795509355,-4.003706573492421,292
720_001,40.62582236876589,-4.003454445818303,293
720_001,40.62592823173989,-4.003524183260084,294
720_001,40.62593637503865,-4.003711937911031,295
720_001,40.62628653594531,-4.004661440002902,296
