route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__330___,337T06_8__330___,337T06_8__330___-8__337____1_12:35:00_1_-__1_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ISLA TARAY - PERALES - MORATA,0,,8__330____1_mip_IT_2,0
8__330___,337T06_8__330___,337T06_8__330___-8__337____1_13:20:00_1_-__2_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ISLA TARAY - PERALES - MORATA,0,,8__330____1_mip_IT_2,0
8__330___,337T09_8__330___,337T09_8__330___-8__337____1_07:00:00_2_-__1_8__330___,PºFERROCARRIL-EST.RIVAS URBANIZACIONES,330 ARGANDA (Hospital) - RIVAS,1,,8__330____2_-_IT_1,0
8__330___,337T09_8__330___,337T09_8__330___-8__337____1_08:30:00_1_-__2_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ARGANDA (Hospital) - MORATA DE TAJUÑA,0,,8__330____1_-_IT_1,0
8__330___,337T15_8__330___,337T15_8__330___-8__337____1_09:25:00_1_-__3_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ISLA TARAY - PERALES - MORATA,0,,8__330____1_mip_IT_2,0
8__330___,337T15_8__330___,337T15_8__330___-8__337____1_10:00:00_2_-__4_8__330___,PºFERROCARRIL-EST.RIVAS URBANIZACIONES,330 ARGANDA (Hospital) - RIVAS,1,,8__330____2_-_IT_1,0
8__330___,337T15_8__330___,337T15_8__330___-8__337____1_11:10:00_1_-__5_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ARGANDA (Hospital) - MORATA DE TAJUÑA,0,,8__330____1_-_IT_1,0
8__330___,337T15_8__330___,337T15_8__330___-8__337____1_12:15:00_2_-__6_8__330___,PºFERROCARRIL-EST.RIVAS URBANIZACIONES,330 ARGANDA (Hospital) - RIVAS,1,,8__330____2_-_IT_1,0
8__330___,337T16_8__330___,337T16_8__330___-8__337____1_07:40:00_1_-__2_8__330___,DOMINGO RODELGO-ERMITA DEL ROSARIO,330 ISLA TARAY - PERALES - MORATA,0,,8__330____1_mip_IT_2,0
8__330___,337T17_8__330___,337T17_8__330___-8__337____1_06:30:00_2_-__1_8__330___,PºFERROCARRIL-EST.RIVAS URBANIZACIONES,330 ARGANDA (Hospital) - RIVAS,1,,8__330____2_-_IT_1,0
