route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__571___,93406_8__571___,93406_8__571___-956639,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956640,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956641,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956642,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956643,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956644,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956645,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956646,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93406_8__571___,93406_8__571___-956647,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956496,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956497,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956498,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956499,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956500,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956501,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956502,AV.LAS ÁGUILAS-ALUCHE,571 MADRID (Aluche),1,,8__571____2_-_IT_1,0
8__571___,93407_8__571___,93407_8__571___-956503,AV.MONTE SEGOVIA-MONTE GUADALUPE,571 BOADILLA (por urb. Montepríncipe),0,,8__571____1_-_IT_1,0
