shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
722_001,40.66457950617686,-3.7850850817812973,1
722_001,40.66465478804244,-3.7852486965485315,2
722_001,40.664429265123985,-3.785026072897618,3
722_001,40.66422579973893,-3.7851923698741468,4
722_001,40.664172898637126,-3.7854659552226626,5
722_001,40.664461819528,-3.7856805319665954,6
722_001,40.664673422766754,-3.785455226385464,7
722_001,40.66562155980465,-3.785471319641252,8
722_001,40.665857574654446,-3.7852513784787294,9
722_001,40.66667955088743,-3.7849885219674126,10
722_001,40.667363166968585,-3.784881233595466,11
722_001,40.668364163587235,-3.784854411502459,12
722_001,40.67004873373226,-3.785144090106763,13
722_001,40.67032542234418,-3.7852889294089147,14
722_001,40.67041900793838,-3.785503506152848,15
722_001,40.67058990303237,-3.7855356926644443,16
722_001,40.670805555740195,-3.7853640312693053,17
722_001,40.671147343508835,-3.7850528949906046,18
722_001,40.67103748334571,-3.7845647328981555,19
722_001,40.67110258568644,-3.7842482322008646,20
722_001,40.671545694890355,-3.7829822298636016,21
722_001,40.67296164566664,-3.7804716819596345,22
722_001,40.6729087514944,-3.7803107494016746,23
722_001,40.67098011994095,-3.7786424152176328,24
722_001,40.67070343404561,-3.778476118241084,25
722_001,40.670418609130586,-3.778454660566686,26
722_001,40.67028026516147,-3.7784224740551107,27
722_001,40.66808299893738,-3.7764859189411415,28
722_001,40.668021962731004,-3.776126502895077,29
722_001,40.667802231925485,-3.7760567654532955,30
722_001,40.667667951632396,-3.776164053825262,31
722_001,40.66714303516504,-3.7757295359188063,32
722_001,40.66676460445115,-3.775316475686728,33
722_001,40.666345479756515,-3.774586914757379,34
722_001,40.66582055287997,-3.7742006766183067,35
722_001,40.665751376161765,-3.7740612017347446,36
722_001,40.665641507108916,-3.774088023827751,37
722_001,40.66499042752586,-3.7736481415026857,38
722_001,40.664900903586144,-3.773481844526137,39
722_001,40.6647991716906,-3.773315547549608,40
722_001,40.66462419246725,-3.7733316408053956,41
722_001,40.6645916381425,-3.7734764801075475,42
722_001,40.66383474561248,-3.77409875266495,43
722_001,40.662976109816796,-3.774860500105895,44
722_001,40.66257367349659,-3.775252102914815,45
722_001,40.66242717440627,-3.7752896538450003,46
722_001,40.662414966134214,-3.7753540268681722,47
722_001,40.66172316040044,-3.7760406724487465,48
722_001,40.661584798392674,-3.7759923926813626,49
722_001,40.66151154780175,-3.7761694184951105,50
722_001,40.660831941262124,-3.77649128361099,51
722_001,40.66044940519426,-3.776561021052772,52
722_001,40.65900877095372,-3.7763786308204343,53
722_001,40.65894365680684,-3.7763196222158517,54
722_001,40.65885412475109,-3.7763786308204343,55
722_001,40.65798321575772,-3.7762713424484677,56
722_001,40.657909961211836,-3.7762016050066864,57
722_001,40.657808218653564,-3.7762230626810838,58
722_001,40.65674601707917,-3.7760674945417336,59
722_001,40.65642857424583,-3.77592801965819,60
722_001,40.65614775817266,-3.7756222477980788,61
722_001,40.65454016514743,-3.774989246403498,62
722_001,40.65435701918039,-3.7748390426827365,63
722_001,40.654222711818385,-3.7746191015202144,64
722_001,40.65327441275074,-3.7713575350125015,65
722_001,40.65332732249579,-3.77104103431521,66
722_001,40.65311568326385,-3.770815728734079,67
722_001,40.65266391265738,-3.768450020132264,68
722_001,40.65263135249549,-3.76703917804093,69
722_001,40.65273310294864,-3.76599848083288,70
722_001,40.65292846338365,-3.7658697347865164,71
722_001,40.65294067339186,-3.7654405812986695,72
722_001,40.65290811336503,-3.76527964874071,73
722_001,40.65320929300693,-3.76327335618498,74
722_001,40.65368547966676,-3.762120006186374,75
722_001,40.654418067891946,-3.7611061310713105,76
722_001,40.6557000779306,-3.7597864840961357,77
722_001,40.657108454151256,-3.7583595505242333,78
722_001,40.657767750089285,-3.7578660240131954,79
722_001,40.65804448965267,-3.757780193315625,80
722_001,40.658321228068026,-3.7579035749433802,81
722_001,40.658500293489766,-3.757721184711043,82
722_001,40.658492154162865,-3.757308124478985,83
722_001,40.65815844090392,-3.7571418275024353,84
722_001,40.658060768414764,-3.7569487084328994,85
722_001,40.657759612845744,-3.7497442943009722,86
722_001,40.657645660913246,-3.74671876221157,87
722_001,40.657588684874,-3.746311066398101,88
722_001,40.65745438401755,-3.7457531668638904,89
722_001,40.65712473531454,-3.7452381826784547,90
722_001,40.656322990312596,-3.7447071052372314,91
722_001,40.655989266202845,-3.744503257330517,92
722_001,40.655566003955045,-3.744149205703021,93
722_001,40.65486598742164,-3.74311387291356,94
722_001,40.6538525783809,-3.741440174310929,95
722_001,40.6532013837255,-3.7397718401268873,96
722_001,40.65268856346115,-3.7383073538495597,97
722_001,40.65193560593112,-3.736971613618617,98
722_001,40.65119892034074,-3.736161586410267,99
722_001,40.650572120672116,-3.735700246410825,100
722_001,40.64968482276305,-3.7352818217601773,101
722_001,40.649098711251604,-3.7351047959464294,102
722_001,40.648528875680086,-3.734954592225668,103
722_001,40.64734848651745,-3.734423514784445,104
722_001,40.64664024299826,-3.7338763440874327,105
722_001,40.64568369528037,-3.7326371633912374,106
722_001,40.64506498477394,-3.7317573987411476,107
722_001,40.64422676363809,-3.730888352274637,108
722_001,40.6428916151825,-3.7302660797172353,109
722_001,40.641621571134635,-3.730609402507533,110
722_001,40.63919539417908,-3.731231675064915,111
722_001,40.6368994005522,-3.730587944833135,112
722_001,40.634635896918276,-3.7297296378574227,113
722_001,40.63242117160772,-3.7297510955317996,114
722_001,40.62867551310224,-3.73030899506603,115
722_001,40.6271120456637,-3.7301802490196665,116
722_001,40.62190022318339,-3.7301802490196665,117
722_001,40.619685075478806,-3.729836926229389,118
722_001,40.6167368605534,-3.7290644499512453,119
722_001,40.614521541630864,-3.72582434111791,120
722_001,40.611507938411464,-3.7230348434468383,121
722_001,40.60908066727024,-3.721275314146617,122
722_001,40.608200963345055,-3.7208461606587715,123
722_001,40.60246631325041,-3.720202430426972,124
722_001,40.59788647267618,-3.7186574623137885,125
722_001,40.595475000840594,-3.714494673481568,126
722_001,40.59260719138311,-3.7126493134837784,127
722_001,40.58928298559917,-3.711404768368994,128
722_001,40.58641491056893,-3.707799879070983,129
722_001,40.58266667257681,-3.7055682809341217,130
722_001,40.57966793094663,-3.7052678734926197,131
722_001,40.577092817267925,-3.7065982493049936,132
722_001,40.574550202717305,-3.7083577786051944,133
722_001,40.57093170003078,-3.7102460539517783,134
722_001,40.569692888383706,-3.7100314772078447,135
722_001,40.566432748150135,-3.709902731161481,136
722_001,40.55939030324803,-3.7112331069738556,137
722_001,40.55672648950436,-3.710803980102358,138
722_001,40.552976588219906,-3.7079286517337167,139
