shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
miraflores_001,40.28391356873128,-3.793823716003995,147
miraflores_001,40.28367620750246,-3.7937271564692274,148
miraflores_001,40.283586173714845,-3.792235848098933,149
miraflores_001,40.28236661332476,-3.7912058797280617,150
miraflores_001,40.282309318000266,-3.7905836071706798,151
miraflores_001,40.281343475221185,-3.786957260198272,152
miraflores_001,40.27986194380347,-3.7811422304378177,153
miraflores_001,40.27961638297344,-3.781034942065851,154
miraflores_001,40.279624568348815,-3.7807989076475206,155
miraflores_001,40.2798701291491,-3.780552144392012,156
miraflores_001,40.28005839182534,-3.776839966722035,157
miraflores_001,40.27992742654086,-3.7762606095134275,158
miraflores_001,40.27971460741249,-3.7760245750951165,159
miraflores_001,40.27988649983742,-3.775616879281648,160
miraflores_001,40.27991105586244,-3.7741577574229295,161
miraflores_001,40.27939537746384,-3.770252460683417,162
miraflores_001,40.279215298366324,-3.7697482053352,163
miraflores_001,40.27948541683275,-3.7694370690564987,164
miraflores_001,40.28122888278935,-3.7642335830162277,165
miraflores_001,40.283447030352754,-3.7672161997568363,166
miraflores_001,40.283766241170134,-3.767194742082439,167
miraflores_001,40.283839904990835,-3.767559522547113,168
miraflores_001,40.28353706432566,-3.767806285802642,169
miraflores_001,40.28248938885666,-3.7702417318462187,170
miraflores_001,40.28254668402854,-3.770606512310913,171
miraflores_001,40.282587609121606,-3.771057123473157,172
miraflores_001,40.28269401424762,-3.7724411434715037,173
miraflores_001,40.283029598547955,-3.774211401608903,174
miraflores_001,40.2836598377318,-3.7764966439317575,175
