shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
725_001,40.66098745256339,-3.7623667713989977,127
725_001,40.66040144033609,-3.7631607053515386,128
725_001,40.65991309288064,-3.763740062560146,129
725_001,40.66015726705525,-3.7640726565132447,130
725_001,40.6616060154404,-3.7651884555816655,131
725_001,40.6618746001667,-3.7654781341859693,132
725_001,40.66206179494244,-3.7661433220921463,133
725_001,40.66209435050201,-3.7668621541843166,134
725_001,40.66202110047066,-3.767291307672163,135
725_001,40.661964128168485,-3.767945766741142,136
725_001,40.66513008660385,-3.7697374825529573,137
725_001,40.665463764985425,-3.769834042087725,138
725_001,40.66544748802993,-3.770112991854831,139
725_001,40.666570588639445,-3.7710034853421397,140
725_001,40.669630534911896,-3.772827387665532,141
725_001,40.67609990583865,-3.7795436397504942,142
725_001,40.67629519784164,-3.779447080215726,143
725_001,40.676466077875,-3.779489995564521,144
725_001,40.676579997653924,-3.7800049797499558,145
725_001,40.681413271785246,-3.784199955093753,146
725_001,40.68522105913096,-3.785229923464604,147
725_001,40.69045234381589,-3.7864100955562168,148
725_001,40.69916500346069,-3.7897253141045395,149
725_001,40.703557414584445,-3.7928152192171143,150
725_001,40.712471491801445,-3.7935876954952574,151
725_001,40.718782197222254,-3.7916994201486935,152
725_001,40.71959538894648,-3.7906265364290475,153
725_001,40.72024593517334,-3.7908840285217558,154
725_001,40.72115668920984,-3.79277230386834,155
725_001,40.724149079019995,-3.793158542007412,156
725_001,40.726620951738525,-3.791441928055966,157
725_001,40.73465390400688,-3.7880087001531146,158
725_001,40.738148020292996,-3.7863349934525607,159
725_001,40.74215579271497,-3.7860560436854556,160
725_001,40.74366533990893,-3.784779308697344,161
725_001,40.746705488907416,-3.783845899861261,162
725_001,40.74930657558848,-3.7828373891648064,163
725_001,40.75208637450613,-3.781979082189074,164
725_001,40.75437840198483,-3.7832772714898515,165
725_001,40.75965301611598,-3.7825047952117083,166
725_001,40.76354880800892,-3.7818717947317357,167
725_001,40.76717001344933,-3.781303165608288,168
725_001,40.76975404805343,-3.7801444511910725,169
725_001,40.76985155682577,-3.77976894188918,170
725_001,40.77029847020147,-3.7798976879355437,171
725_001,40.772508615796326,-3.7790071944482344,172
725_001,40.774166176747485,-3.7790286521226313,173
725_001,40.77848864115782,-3.775391576313046,174
725_001,40.778618635731064,-3.7750053381739743,175
725_001,40.77904111633727,-3.7751018977087423,176
725_001,40.782967844295044,-3.7736964178361574,177
725_001,40.7849338524574,-3.7723874996982008,178
725_001,40.78766342018641,-3.77391099458009,179
725_001,40.78847576987057,-3.7771511034134257,180
725_001,40.78883320058336,-3.777129645739028,181
725_001,40.78923936951254,-3.7745761824862676,182
725_001,40.78988923463171,-3.7731170606275493,183
725_001,40.79052284699925,-3.7730741452787746,184
725_001,40.7909614981735,-3.7732028913251185,185
725_001,40.79123768446317,-3.7744688941143005,186
725_001,40.79122143824262,-3.7756919815547074,187
725_001,40.79143263879952,-3.7759709313218135,188
725_001,40.79378829178355,-3.7748122169045977,189
725_001,40.80160196286166,-3.7750697089973055,190
725_001,40.80299890484456,-3.7754344894619805,191
725_001,40.8033562573733,-3.7753486587644107,192
725_001,40.80296641815562,-3.773868079231315,193
725_001,40.803177581349445,-3.773159975976344,194
725_001,40.80644240369415,-3.770906920165085,195
725_001,40.806945919213014,-3.7710142085370517,196
725_001,40.809755790506514,-3.772644991790908,197
725_001,40.80986948221616,-3.773245806673913,198
725_001,40.8103242471068,-3.7732028913251185,199
725_001,40.81014558984289,-3.7719368885359565,200
725_001,40.80993444881993,-3.7706708857467746,201
725_001,40.81017807301757,-3.7699198671430088,202
725_001,40.81199710541947,-3.768825525748985,203
725_001,40.81141242187164,-3.7667870466816593,204
725_001,40.81131068051,-3.7654137571871575,205
725_001,40.81285358665241,-3.7631392437015214,206
725_001,40.81412036697798,-3.762001986958704,207
725_001,40.81442893800917,-3.7603497460304496,208
725_001,40.81379555381569,-3.758611674404626,209
725_001,40.812593731288324,-3.7561011265006603,210
725_001,40.8132758494484,-3.7543845125492146,211
725_001,40.814055404472754,-3.7530112213880855,212
725_001,40.81499735457291,-3.7524104065050805,213
725_001,40.81657265502645,-3.752431864179478,214
725_001,40.81845647037155,-3.7532472558063965,215
725_001,40.820129123640356,-3.752861017667324,216
725_001,40.82092483708901,-3.753097052085655,217
725_001,40.82204531535202,-3.754148478130903,218
725_001,40.82274357484095,-3.7547063776651135,219
725_001,40.82329568179073,-3.7558865497567266,220
725_001,40.823977689912795,-3.7567019413836453,221
725_001,40.828378097509955,-3.7574744176617885,222
725_001,40.82983942289943,-3.7574100446386165,223
725_001,40.83139813448486,-3.75794648649845,224
725_001,40.837437795780296,-3.755629057664019,225
725_001,40.83816836266444,-3.7557792613847605,226
725_001,40.83993792463491,-3.7541913934796787,227
725_001,40.84667481540973,-3.7497711125547504,228
725_001,40.84847661469662,-3.748741144183899,229
725_001,40.852323535686885,-3.7497925702291472,230
725_001,40.855472325870636,-3.748033040928927,231
725_001,40.8552171264203,-3.746509539482748,232
725_001,40.85511974302441,-3.7445783487873885,233
725_001,40.85619095250572,-3.7415313590236097,234
725_001,40.85778150432649,-3.73968599902582,235
725_001,40.856612939363785,-3.7352657181008913,236
725_001,40.85593126694929,-3.7341928343812456,237
725_001,40.85502235948539,-3.7280559395048916,238
725_001,40.85541189278259,-3.7248802036947275,239
725_001,40.857749044466985,-3.7210178223040096,240
725_001,40.858430698176306,-3.719000800911081,241
725_001,40.85878775208176,-3.7159967264960763,242
725_001,40.85940447702161,-3.7146663506837228,243
725_001,40.8592436110064,-3.7137007673129623,244
725_001,40.859081315132165,-3.712928291034819,245
725_001,40.85851327644084,-3.712048526384708,246
725_001,40.85816433597237,-3.711619372896842,247
725_001,40.857961462761985,-3.7110185580138575,248
725_001,40.8571175035383,-3.7109434561534664,249
725_001,40.856987662703396,-3.7105250315028186,250
725_001,40.85750702451609,-3.709537978480742,251
725_001,40.857677439223636,-3.70859384080746,252
725_001,40.858156221055864,-3.707703347320151,253
725_001,40.85913811873337,-3.706405158019373,254
725_001,40.85928418491284,-3.703776592906261,255
725_001,40.86032286845547,-3.700557941747323,256
725_001,40.86073671439183,-3.698090309192131,257
725_001,40.86122358865353,-3.696566814310241,258
725_001,40.86131284854662,-3.6945283352429152,259
725_001,40.86182406234176,-3.6919856008273726,260
725_001,40.86263550413498,-3.6898076468764844,261
725_001,40.86335767896977,-3.68896006873797,262
725_001,40.863876990837575,-3.687479489204855,263
725_001,40.864282700401006,-3.6851942468820202,264
725_001,40.86458292387786,-3.682297460838982,265
725_001,40.86457480974772,-3.68087052549186,266
725_001,40.86574323425049,-3.677211992007876,267
725_001,40.865491700161286,-3.6750876822429817,268
725_001,40.86591362776809,-3.6703669938765504,269
725_001,40.86769867635947,-3.668714752948297,270
725_001,40.869491790362034,-3.6679422766701535,271
725_001,40.87055461287058,-3.6666011719807927,272
725_001,40.87111443496134,-3.666214933841721,273
725_001,40.87128481465813,-3.6651527789592735,274
725_001,40.87113877494487,-3.6629962826828026,275
