route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_00:15:00_1_re__49_9__1__013_,ESTUDIOS CINEMATOGRÁFICOS-MEDIODÍA,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_re_IT_2,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_06:40:00_1_-__2_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_07:40:00_1_-__5_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_08:50:00_1_-__8_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_09:50:00_1_-__11_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_10:50:00_1_-__14_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_11:50:00_1_-__17_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_12:50:00_1_-__20_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_13:50:00_1_-__23_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
9__1__013_,9010101_9__1__013_,9010101_9__1__013_-9__1__013__1_14:50:00_1_-__26_9__1__013_,ESTACIÓN-EST.ARANJUEZ,1 ARBOLEDA DE LA REINA,0,,9__1__013__1_-_IT_1,0
