route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__280___,1347754_8__280___,1347754_8__280___-9752974,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347754_8__280___,1347754_8__280___-9752975,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347754_8__280___,1347754_8__280___-9752976,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347754_8__280___,1347754_8__280___-9752977,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347754_8__280___,1347754_8__280___-9752978,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752155,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752156,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752157,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752158,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752159,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752160,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752161,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347752_8__280___,1347752_8__280___-9752456,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347751_8__280___,1347751_8__280___-9751847,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347751_8__280___,1347751_8__280___-9751848,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347751_8__280___,1347751_8__280___-9751849,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347751_8__280___,1347751_8__280___-9751850,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1345920_8__280___,1345920_8__280___-9736236,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736290,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736291,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736292,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736293,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736294,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736295,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345920_8__280___,1345920_8__280___-9736296,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735802,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735803,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735804,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735805,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735806,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735807,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735808,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1345919_8__280___,1345919_8__280___-9735809,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737123,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737168,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737169,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737170,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737171,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737172,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737173,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346007_8__280___,1346007_8__280___-9737174,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736696,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736697,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736698,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736699,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736700,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736701,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736702,PZA.VILLA-AYUNTAMIENTO,280 HOSPITAL-LOECHES,0,,8__280____1_-_IT_1,0
8__280___,1346006_8__280___,1346006_8__280___-9736703,AV.ESPAÑA-ZOCO COSLADA,280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_-_IT_1,0
8__280___,1347557_8__280___,1347557_8__280___-9750485,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750486,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750487,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750488,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750489,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750490,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750491,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347557_8__280___,1347557_8__280___-9750786,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751301,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751302,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751303,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751304,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751305,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751306,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751307,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347559_8__280___,1347559_8__280___-9751308,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749889,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749890,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749891,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749892,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749893,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749894,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749895,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347555_8__280___,1347555_8__280___-9749896,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347556_8__280___,1347556_8__280___-9750177,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347556_8__280___,1347556_8__280___-9750178,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347556_8__280___,1347556_8__280___-9750179,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347556_8__280___,1347556_8__280___-9750180,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750778,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750779,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750780,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750781,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750782,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750783,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750784,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1347558_8__280___,1347558_8__280___-9750785,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756574,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756575,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756576,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756577,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756578,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756579,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756580,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348550_8__280___,1348550_8__280___-9756581,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756963,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756964,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756965,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756966,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756967,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756968,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756969,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348551_8__280___,1348551_8__280___-9756970,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757575,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757576,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757577,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757578,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757579,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757580,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757581,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348553_8__280___,1348553_8__280___-9757582,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757326,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757583,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757584,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757585,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757586,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757587,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757588,BRONCE-PLATINO,lv 280 HOSPITAL-LOECHES(Pol. Industriales),0,,8__280____1_c._IT_2,0
8__280___,1348552_8__280___,1348552_8__280___-9757589,AV.ESPAÑA-ZOCO COSLADA,lv 280 HOSPITAL-COSLADA (Est. Coslada),1,,8__280____2_c._IT_2,0
8__281___,1347758_8__281___,1347758_8__281___-9751673,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347758_8__281___,1347758_8__281___-9751674,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347758_8__281___,1347758_8__281___-9751675,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347758_8__281___,1347758_8__281___-9751676,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347758_8__281___,1347758_8__281___-9751677,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752003,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752004,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752005,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752006,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752007,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752008,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752009,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347765_8__281___,1347765_8__281___-9752754,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752337,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752338,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752534,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752535,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752536,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752537,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752538,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752539,CEMENTERIO-TANATORIO,281 SAN FERNANDO DE HENARES,0,,8__281____1_-_IT_1,0
8__281___,1347773_8__281___,1347773_8__281___-9752540,INTERCAMBIADOR DE AVENIDA AMÉRICA,281 MADRID (Av. de América),1,,8__281____2_-_IT_1,0
