route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__191___,9999_8__191___,9999_8__191___-8__191____3_08:30:00_2_c.__2_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID (Pza. Castilla) colegio,1,,8__191____2_c._IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_10:00:00_2_sbs_O1_3_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_sbs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_10:30:00_1_c.__3_8__191___,AV.MADRID-REAL,191 BUITRAGO,0,,8__191____1_c._IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_12:15:00_1_bs__4_8__191___,AV.MADRID-REAL,191 BUITRAGO(por El Berrueco),0,,8__191____1_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_12:15:00_2_-__4_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID (Pza. Castilla),1,,8__191____2_-_IT_1,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_13:55:00_2_bs__5_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_14:00:00_2_bs__6_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_14:15:00_1_bs__5_8__191___,AV.MADRID-REAL,191 BUITRAGO(por El Berrueco),0,,8__191____1_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_15:00:00_2_c.__7_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID (Pza. Castilla) colegio,1,,8__191____2_c._IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_16:00:00_1_sc_O1_6_8__191___,SOMOSIERRA-CTRA.IRÚN,191 SOMOSIERRA (por C.Monterrey),0,,8__191____1_sc_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_16:30:00_2_bs__8_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_17:00:00_1_bs__7_8__191___,AV.MADRID-REAL,191 BUITRAGO(por El Berrueco),0,,8__191____1_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_18:00:00_2_dc__10_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID (Pza. Castilla),1,,8__191____2_dc_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_18:00:00_2_sbs__9_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_sbs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_18:30:00_1_c.__8_8__191___,AV.MADRID-REAL,191 BUITRAGO,0,,8__191____1_c._IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_20:00:00_1_-__9_8__191___,AV.MADRID-REAL,191 BUITRAGO,0,,8__191____1_-_IT_1,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_20:30:00_2_bs__11_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID(Pza.Castilla) por El Berrueco,1,,8__191____2_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_21:15:00_1_bs__10_8__191___,AV.MADRID-REAL,191 BUITRAGO(por El Berrueco),0,,8__191____1_bs_IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_22:00:00_2_c.__12_8__191___,INTERCAMBIADOR DE PLAZA CASTILLA,191 MADRID (Pza. Castilla) colegio,1,,8__191____2_c._IT_2,0
8__191___,9999_8__191___,9999_8__191___-8__191____3_22:30:00_1_-__11_8__191___,AV.MADRID-REAL,191 BUITRAGO,0,,8__191____1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_10:00:00_1_-__2_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_10:30:00_2_-__2_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_07:35:00_1_-__1_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_07:50:00_2_-__1_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_14:50:00_1_-__3_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_15:30:00_2_-__3_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_19:50:00_1_-__4_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___1_20:10:00_2_-__4_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___3_14:10:00_1_-__1_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___3_14:30:00_2_-__1_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___3_17:45:00_1_-__2_8__191_A__,BRAOJOS-CLLON.DE LOS PERROS,191A BRAOJOS,0,,8__191_A___1_-_IT_1,0
8__191_A__,9999_8__191_A__,9999_8__191_A__-8__191_A___3_18:25:00_2_-__2_8__191_A__,AV.MADRID-REAL,191A BUITRAGO,1,,8__191_A___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_08:40:00_2_sb__2_8__191_B__,AV.MADRID-REAL,191191B ROBREGORDO-BUITRAGO,1,,8__191_B___2_sb_IT_2,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_06:55:00_2_a.__1_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_a._IT_2,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_10:00:00_1_-__1_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_11:00:00_2_-__3_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_13:50:00_1_-__2_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_14:40:00_2_-__4_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_17:50:00_1_a.__3_8__191_B__,LA ACEBEDA-PZA. PLAZUELA,191B LA ACEBEDA,0,,8__191_B___1_a._IT_2,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___1_18:25:00_2_a.__5_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_a._IT_2,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_07:00:00_1_-__1_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_08:00:00_2_-__1_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_11:35:00_1_-__2_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_12:35:00_2_-__2_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_19:45:00_1_-__3_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___2_20:45:00_2_-__3_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_07:00:00_1_-__1_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_08:00:00_2_-__1_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_11:35:00_1_-__2_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_12:35:00_2_-__2_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_19:45:00_1_-__3_8__191_B__,SOMOSIERRA-CTRA.IRÚN,191B SOMOSIERRA,0,,8__191_B___1_-_IT_1,0
8__191_B__,9999_8__191_B__,9999_8__191_B__-8__191_B___3_20:45:00_2_-__3_8__191_B__,AV.MADRID-REAL,191B BUITRAGO,1,,8__191_B___2_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_08:05:00_1_-__1_8__191_C__,MONTEJO DE LA SIERRA-PZA.FUENTE,191C MONTEJO DE LA SIERRA,0,,8__191_C___1_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_08:25:00_2_-__1_8__191_C__,AV.MADRID-REAL,191C BUITRAGO,1,,8__191_C___2_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_12:00:00_1_-__2_8__191_C__,MONTEJO DE LA SIERRA-PZA.FUENTE,191C MONTEJO DE LA SIERRA,0,,8__191_C___1_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_12:45:00_2_-__2_8__191_C__,AV.MADRID-REAL,191C BUITRAGO,1,,8__191_C___2_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_16:00:00_1_-__3_8__191_C__,MONTEJO DE LA SIERRA-PZA.FUENTE,191C MONTEJO DE LA SIERRA,0,,8__191_C___1_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_16:30:00_2_-__3_8__191_C__,AV.MADRID-REAL,191C BUITRAGO,1,,8__191_C___2_-_IT_1,0
8__191_C__,9999_8__191_C__,9999_8__191_C__-8__191_C___1_19:00:00_1_-__4_8__191_C__,MONTEJO DE LA SIERRA-PZA.FUENTE,191C MONTEJO DE LA SIERRA,0,,8__191_C___1_-_IT_1,0
