route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__640___,9999_8__640___,9999_8__640___-8__640____1_07:15:00_2_m.__1_8__640___,EST. DE AUTOBUSES DE S.L.DE EL ESCORIAL,640 S.L.DE EL ESCORIAL (por M-600),1,,8__640____2_m._IT_2,0
8__640___,9999_8__640___,9999_8__640___-8__640____1_12:30:00_1_-__1_8__640___,TRVA.DOS DE MAYO-PILAS,640 ROBLEDO DE CHAVELA-VALDEMAQUEDA,0,,8__640____1_-_IT_1,0
8__640___,9999_8__640___,9999_8__640___-8__640____1_13:15:00_2_-__3_8__640___,HOSPITAL EL ESCORIAL,640 S.L.DE EL ESCORIAL,1,,8__640____2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_15:20:00_2_-_ _7_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_16:05:00_1_-_ _7_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_16:20:00_2_-_ _8_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_16:30:00_1_sr_ _8_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA (Por Río Cofio),0,,8__640_A___1_sr_IT_2,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_18:05:00_2_c._ _9_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC (Por Canopus),1,,8__640_A___2_c._IT_2,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_18:20:00_1_-_ _9_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_19:30:00_1_src_ _10_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA (Por Río Cofio),0,,8__640_A___1_src_IT_2,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_20:45:00_1_-_ _11_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_21:15:00_2_-_ _12_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_21:30:00_1_-_ _12_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_22:45:00_2_-_ _13_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_23:10:00_1_-_ _13_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___3_19:20:00_2_-__6_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___3_20:35:00_2_-__7_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_06:25:00_2_-_ _1_8__640_A__,FCO.QUEVEDO-EST.ROBLEDO DE CHAVELA,640A ROBLEDO DE CHAVELA FFCC,1,,8__640_A___2_-_IT_1,0
8__640_A__,9999_8__640_A__,9999_8__640_A__-8__640_A___1_06:45:00_1_-_ _1_8__640_A__,CTRA.VALDEMAQUEDA-AV.CONSTITUCIÓN,640A ROBLEDO DE CHAVELA,0,,8__640_A___1_-_IT_1,0
