route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__541___,101_8__541___,101_8__541___-8__541____1_06:00:00_2_mh__2_8__541___,CTRA.A5-C.C.MADRID XANADÚ,541 MÓSTOLES,1,,8__541____2_mh_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_06:50:00_2_-__2_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____1_09:00:00_1_at__1_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_10:00:00_2_-__3_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____1_11:00:00_1_at__2_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_12:00:00_1_-__3_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 VILLAMANTA-LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____1_12:00:00_2_at__4_8__541___,CTRA.M507-ÁLAMOS,541 ALDEA DEL FRESNO,1,,8__541____2_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_15:15:00_2_-__5_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____1_17:00:00_2_-__6_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____1_18:25:00_1_at__4_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_20:30:00_1_at__5_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____1_23:00:00_1_at__6_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____2_08:00:00_2_-__1_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____2_09:00:00_1_at__1_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____2_10:00:00_1_-__2_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 VILLAMANTA-LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____2_10:00:00_2_-__2_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____2_13:10:00_1_at__3_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____2_16:00:00_2_-__3_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____2_18:00:00_1_-__4_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 VILLAMANTA-LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____3_08:00:00_2_-__1_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____3_09:00:00_1_at__1_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____3_10:00:00_1_-__2_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 VILLAMANTA-LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____3_10:00:00_2_-__2_8__541___,INTERCAMBIADOR DE PLAZA ELÍPTICA,541 MADRID (Plaza Elíptica),1,,8__541____2_-_IT_1,0
8__541___,101_8__541___,101_8__541___-8__541____3_13:10:00_1_at__3_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____3_16:00:00_2_at__3_8__541___,CTRA.M507-ÁLAMOS,541 ALDEA DEL FRESNO,1,,8__541____2_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____3_17:00:00_2_at__4_8__541___,CTRA.M507-ÁLAMOS,541 ALDEA DEL FRESNO,1,,8__541____2_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____3_18:00:00_2_at__5_8__541___,CTRA.M507-ÁLAMOS,541 ALDEA DEL FRESNO,1,,8__541____2_at_IT_2,0
8__541___,101_8__541___,101_8__541___-8__541____3_20:00:00_1_-__5_8__541___,LA TORRE DE E.H.-CTRA. MENTRIDA,541 VILLAMANTA-LA TORRE DE ESTEBAN HAMBRÁN,0,,8__541____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_00:00:00_1_-__45_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_02:15:00_2_vp_v._46_8__545___,VIA LUSITANA-PZA ELIPTICA,vsvf 545 MADRID (Virgen del Puerto),1,,8__545____2_vp_IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_04:45:00_2_x.__1_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica) sin paso por Xanadu,1,,8__545____2_x._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_05:00:00_2_sx__3_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica) sin paso por Xanadú,1,,8__545____2_sx_IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_05:00:00_2_x.__2_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica) sin paso por Xanadu,1,,8__545____2_x._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_05:30:00_2_x.__4_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica) sin paso por Xanadu,1,,8__545____2_x._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_05:45:00_2_-__5_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:10:00_2_d.__7_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza ElÃ­ptica),1,,8__545____2_d._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:20:00_1_h.__1_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,lv 545 CENICIENTOS (por Hospital Rey Juan Carlos),0,,8__545____1_h._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:20:00_2_-__8_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:40:00_1_h.__2_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,lv 545 CENICIENTOS (por Hospital Rey Juan Carlos),0,,8__545____1_h._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:40:00_2_-__10_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_06:50:00_2_d.__11_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza ElÃ­ptica),1,,8__545____2_d._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_07:00:00_1_-__3_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_07:00:00_2_-__12_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_07:20:00_2_-__14_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_07:30:00_1_-__4_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_07:30:00_2_-__15_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:00:00_1_-__5_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:00:00_2_-__17_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:15:00_2_mp__18_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_mp_IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:30:00_1_-__6_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:45:00_2_s.__21_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_s._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_08:50:00_2_mp__20_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_mp_IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_09:00:00_1_-__7_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_09:10:00_2_mp__22_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_mp_IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_09:30:00_2_-__23_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_10:00:00_1_-__9_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_10:00:00_2_-__24_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_10:30:00_1_-__10_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_10:30:00_2_-__25_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_11:00:00_1_-__11_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_11:30:00_2_-__27_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_12:00:00_1_s.__13_8__545___,SOTILLO DE LA ADRADA-DIAZ PALACIOS,545 CENICIENTOS-SOTILLO DE LA ADRADA,0,,8__545____1_s._IT_2,0
8__545___,102_8__545___,102_8__545___-8__545____1_12:00:00_2_-__28_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_12:30:00_1_-__14_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_12:30:00_2_-__29_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_13:00:00_1_-__15_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_13:00:00_2_-__30_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_13:20:00_1_-__16_8__545___,PLAZA DE LOS CAÑOS-PISCINA MUNICIPAL,545 CENICIENTOS,0,,8__545____1_-_IT_1,0
8__545___,102_8__545___,102_8__545___-8__545____1_13:30:00_2_-__31_8__545___,INTERCAMBIADOR DE PLAZA ELÍPTICA,545 MADRID (Plaza Elíptica),1,,8__545____2_-_IT_1,0
