shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8_N_603____1_c._IT_2,40.4345040467765,-3.71921150261732,1000001,0
8_N_603____1_c._IT_2,40.4344552247699,-3.71917883568682,1000002,0.006086668613
8_N_603____1_c._IT_2,40.4336739595146,-3.71865603804083,1000003,0.109576227963
8_N_603____1_c._IT_2,40.433597118781,-3.71859345624584,1000004,0.223112265997
8_N_603____1_c._IT_2,40.4335803747307,-3.71852589760083,1000005,0.34267260109
8_N_603____1_c._IT_2,40.4335850841689,-3.71845856968964,1000006,0.467967650099
8_N_603____1_c._IT_2,40.433619753343,-3.71840279049488,1000007,0.599361471919
8_N_603____1_c._IT_2,40.4336969100319,-3.71841483801103,1000008,0.739380713736
8_N_603____1_c._IT_2,40.4343192479563,-3.71884731003532,1000009,0.957616987361
8_N_603____1_c._IT_2,40.4346007027056,-3.71904248082663,1000010,1.211210620709
8_N_603____1_c._IT_2,40.4350937836491,-3.71939974857039,1000011,1.527366862606
8_N_603____1_c._IT_2,40.4351607835902,-3.71941930216941,1000012,1.851143028037
8_N_603____1_c._IT_2,40.4352113045834,-3.71944024943535,1000013,2.180801932481
8_N_603____1_c._IT_2,40.4352948487575,-3.71949409436599,1000014,2.520798145391
8_N_603____1_c._IT_2,40.4353992652785,-3.71952632411951,1000015,2.872702991006
8_N_603____1_c._IT_2,40.4355656533464,-3.71953431954999,1000016,3.243089971575
8_N_603____1_c._IT_2,40.4358078120734,-3.71959290840539,1000017,3.640812956499
8_N_603____1_c._IT_2,40.4359684779027,-3.71975642321384,1000018,4.061128422085
8_N_603____1_c._IT_2,40.4364798080059,-3.72088208727552,1000019,4.592517779386
8_N_603____1_c._IT_2,40.4367651338079,-3.72164438983893,1000020,5.195904366484
8_N_603____1_c._IT_2,40.4370311758394,-3.7221421531889,1000021,5.850813282932
8_N_603____1_c._IT_2,40.4372942870165,-3.72264450626379,1000022,6.557379232762
8_N_603____1_c._IT_2,40.4375319636676,-3.72306950158893,1000023,7.308615315059
8_N_603____1_c._IT_2,40.4377278060416,-3.72340154585813,1000024,8.095428558812
8_N_603____1_c._IT_2,40.4379820478349,-3.72381439122336,1000025,8.927214914883
