trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
630_8__630___-8__630____1_00:30:00_1_c._v._36_8__630___,00:54:22,00:54:22,par_8_09144,16,,,,
630_8__630___-8__630____1_00:30:00_1_c._v._36_8__630___,00:55:35,00:55:35,par_8_09147,17,,,,
630_8__630___-8__630____1_00:30:00_1_c._v._36_8__630___,00:56:00,00:56:00,par_8_09146,18,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:00:00,01:00:00,par_8_09146,0,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:00:26,01:00:26,par_8_09145,1,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:01:15,01:01:15,par_8_20904,2,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:02:44,01:02:44,par_8_17852,3,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:03:35,01:03:35,par_8_12505,4,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:04:16,01:04:16,par_8_12507,5,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:04:38,01:04:38,par_8_12461,6,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:05:01,01:05:01,par_8_09999,7,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:05:34,01:05:34,par_8_09945,8,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:06:48,01:06:48,par_8_12455,9,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:10:15,01:10:15,par_8_06075,10,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:13:43,01:13:43,par_8_09949,11,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:14:32,01:14:32,par_8_09950,12,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:15:24,01:15:24,par_8_09953,13,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:16:17,01:16:17,par_8_09954,14,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:17:18,01:17:18,par_8_20295,15,,,,
630_8__630___-8__630____1_01:00:00_2_c._v._36_8__630___,01:18:00,01:18:00,par_8_15797,16,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:30:00,01:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:31:08,01:31:08,par_8_20294,1,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:32:01,01:32:01,par_8_06354,2,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:32:40,01:32:40,par_8_09955,3,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:33:40,01:33:40,par_8_09952,4,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:34:36,01:34:36,par_8_09951,5,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:35:46,01:35:46,par_8_09948,6,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:40:16,01:40:16,par_8_06075,7,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:44:29,01:44:29,par_8_12454,8,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:46:03,01:46:03,par_8_09946,9,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:46:42,01:46:42,par_8_09944,10,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:47:07,01:47:07,par_8_12460,11,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:47:38,01:47:38,par_8_12458,12,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:48:35,01:48:35,par_8_12506,13,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:52:06,01:52:06,par_8_06158,14,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:52:48,01:52:48,par_8_20845,15,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:54:22,01:54:22,par_8_09144,16,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:55:35,01:55:35,par_8_09147,17,,,,
630_8__630___-8__630____1_01:30:00_1_c._v._37_8__630___,01:56:00,01:56:00,par_8_09146,18,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:00:00,02:00:00,par_8_09146,0,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:00:26,02:00:26,par_8_09145,1,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:01:15,02:01:15,par_8_20904,2,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:02:44,02:02:44,par_8_17852,3,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:03:35,02:03:35,par_8_12505,4,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:04:16,02:04:16,par_8_12507,5,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:04:38,02:04:38,par_8_12461,6,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:05:01,02:05:01,par_8_09999,7,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:05:34,02:05:34,par_8_09945,8,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:06:48,02:06:48,par_8_12455,9,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:10:15,02:10:15,par_8_06075,10,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:13:43,02:13:43,par_8_09949,11,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:14:32,02:14:32,par_8_09950,12,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:15:24,02:15:24,par_8_09953,13,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:16:17,02:16:17,par_8_09954,14,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:17:18,02:17:18,par_8_20295,15,,,,
630_8__630___-8__630____1_02:00:00_2_c._v._37_8__630___,02:18:00,02:18:00,par_8_15797,16,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:30:00,02:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:31:08,02:31:08,par_8_20294,1,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:32:01,02:32:01,par_8_06354,2,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:32:40,02:32:40,par_8_09955,3,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:33:40,02:33:40,par_8_09952,4,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:34:36,02:34:36,par_8_09951,5,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:35:46,02:35:46,par_8_09948,6,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:40:16,02:40:16,par_8_06075,7,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:44:29,02:44:29,par_8_12454,8,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:46:03,02:46:03,par_8_09946,9,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:46:42,02:46:42,par_8_09944,10,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:47:07,02:47:07,par_8_12460,11,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:47:38,02:47:38,par_8_12458,12,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:48:35,02:48:35,par_8_12506,13,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:52:06,02:52:06,par_8_06158,14,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:52:48,02:52:48,par_8_20845,15,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:54:22,02:54:22,par_8_09144,16,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:55:35,02:55:35,par_8_09147,17,,,,
630_8__630___-8__630____1_02:30:00_1_c._v._38_8__630___,02:56:00,02:56:00,par_8_09146,18,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:00:00,03:00:00,par_8_09146,0,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:00:26,03:00:26,par_8_09145,1,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:01:15,03:01:15,par_8_20904,2,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:02:44,03:02:44,par_8_17852,3,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:03:35,03:03:35,par_8_12505,4,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:04:16,03:04:16,par_8_12507,5,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:04:38,03:04:38,par_8_12461,6,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:05:01,03:05:01,par_8_09999,7,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:05:34,03:05:34,par_8_09945,8,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:06:48,03:06:48,par_8_12455,9,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:10:15,03:10:15,par_8_06075,10,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:13:43,03:13:43,par_8_09949,11,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:14:32,03:14:32,par_8_09950,12,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:15:24,03:15:24,par_8_09953,13,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:16:17,03:16:17,par_8_09954,14,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:17:18,03:17:18,par_8_20295,15,,,,
630_8__630___-8__630____1_03:00:00_2_c._v._38_8__630___,03:18:00,03:18:00,par_8_15797,16,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:30:00,03:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:31:08,03:31:08,par_8_20294,1,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:32:01,03:32:01,par_8_06354,2,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:32:40,03:32:40,par_8_09955,3,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:33:40,03:33:40,par_8_09952,4,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:34:36,03:34:36,par_8_09951,5,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:35:46,03:35:46,par_8_09948,6,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:40:16,03:40:16,par_8_06075,7,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:44:29,03:44:29,par_8_12454,8,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:46:03,03:46:03,par_8_09946,9,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:46:42,03:46:42,par_8_09944,10,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:47:07,03:47:07,par_8_12460,11,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:47:38,03:47:38,par_8_12458,12,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:48:35,03:48:35,par_8_12506,13,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:52:06,03:52:06,par_8_06158,14,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:52:48,03:52:48,par_8_20845,15,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:54:22,03:54:22,par_8_09144,16,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:55:35,03:55:35,par_8_09147,17,,,,
630_8__630___-8__630____1_03:30:00_1_c._v._39_8__630___,03:56:00,03:56:00,par_8_09146,18,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:00:00,06:00:00,par_8_09146,0,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:00:26,06:00:26,par_8_09145,1,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:01:15,06:01:15,par_8_20904,2,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:02:44,06:02:44,par_8_17852,3,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:03:35,06:03:35,par_8_12505,4,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:04:16,06:04:16,par_8_12507,5,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:04:38,06:04:38,par_8_12461,6,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:05:01,06:05:01,par_8_09999,7,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:05:34,06:05:34,par_8_09945,8,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:06:48,06:06:48,par_8_12455,9,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:10:15,06:10:15,par_8_06075,10,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:13:43,06:13:43,par_8_09949,11,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:14:32,06:14:32,par_8_09950,12,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:15:24,06:15:24,par_8_09953,13,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:16:17,06:16:17,par_8_09954,14,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:17:18,06:17:18,par_8_20295,15,,,,
630_8__630___-8__630____1_06:00:00_2_c.__1_8__630___,06:18:00,06:18:00,par_8_15797,16,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:30:00,06:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:31:05,06:31:05,par_8_20294,1,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:31:54,06:31:54,par_8_06354,2,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:32:32,06:32:32,par_8_09955,3,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:33:28,06:33:28,par_8_09952,4,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:34:21,06:34:21,par_8_09951,5,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:35:28,06:35:28,par_8_09948,6,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:39:43,06:39:43,par_8_06075,7,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:43:43,06:43:43,par_8_12454,8,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:45:12,06:45:12,par_8_09946,9,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:45:49,06:45:49,par_8_09944,10,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:46:13,06:46:13,par_8_12460,11,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:46:42,06:46:42,par_8_12458,12,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:47:36,06:47:36,par_8_12506,13,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:50:56,06:50:56,par_8_06158,14,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:51:35,06:51:35,par_8_20845,15,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:53:05,06:53:05,par_8_09144,16,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:54:14,06:54:14,par_8_09147,17,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:54:37,06:54:37,par_8_09146,18,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:55:09,06:55:09,par_8_09145,19,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:56:09,06:56:09,par_8_11122,20,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,06:57:12,06:57:12,par_8_12144,21,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:02:25,07:02:25,par_8_11124,22,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:11:26,07:11:26,par_8_09861,23,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:12:27,07:12:27,par_8_12949,24,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:13:11,07:13:11,par_8_20874,25,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:13:55,07:13:55,par_8_20875,26,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:14:34,07:14:34,par_8_20876,27,,,,
630_8__630___-8__630____1_06:30:00_1_-__1_8__630___,07:15:00,07:15:00,par_8_18884,28,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:30:00,06:30:00,par_8_09146,0,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:30:26,06:30:26,par_8_09145,1,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:31:15,06:31:15,par_8_20904,2,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:32:44,06:32:44,par_8_17852,3,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:33:35,06:33:35,par_8_12505,4,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:34:16,06:34:16,par_8_12507,5,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:34:38,06:34:38,par_8_12461,6,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:35:01,06:35:01,par_8_09999,7,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:35:34,06:35:34,par_8_09945,8,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:36:48,06:36:48,par_8_12455,9,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:40:15,06:40:15,par_8_06075,10,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:43:43,06:43:43,par_8_09949,11,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:44:32,06:44:32,par_8_09950,12,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:45:24,06:45:24,par_8_09953,13,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:46:17,06:46:17,par_8_09954,14,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:47:18,06:47:18,par_8_20295,15,,,,
630_8__630___-8__630____1_06:30:00_2_c.__2_8__630___,06:48:00,06:48:00,par_8_15797,16,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:00:00,07:00:00,par_8_15797,0,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:01:10,07:01:10,par_8_20294,1,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:02:04,07:02:04,par_8_06354,2,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:02:44,07:02:44,par_8_09955,3,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:03:46,07:03:46,par_8_09952,4,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:04:43,07:04:43,par_8_09951,5,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:05:55,07:05:55,par_8_09948,6,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:10:32,07:10:32,par_8_06075,7,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:14:51,07:14:51,par_8_12454,8,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:16:28,07:16:28,par_8_09946,9,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:17:08,07:17:08,par_8_09944,10,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:17:34,07:17:34,par_8_12460,11,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:18:06,07:18:06,par_8_12458,12,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:19:04,07:19:04,par_8_12506,13,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:22:41,07:22:41,par_8_06158,14,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:23:23,07:23:23,par_8_20845,15,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:25:00,07:25:00,par_8_09144,16,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:26:15,07:26:15,par_8_09147,17,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:26:40,07:26:40,par_8_09146,18,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:27:15,07:27:15,par_8_09145,19,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:28:20,07:28:20,par_8_11122,20,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:29:28,07:29:28,par_8_12144,21,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:35:07,07:35:07,par_8_11124,22,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:42:14,07:42:14,par_8_11126,23,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:43:02,07:43:02,par_8_11815,24,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:44:01,07:44:01,par_8_11816,25,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:44:38,07:44:38,par_8_12595,26,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:46:08,07:46:08,par_8_09861,27,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:47:15,07:47:15,par_8_12949,28,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:48:02,07:48:02,par_8_20874,29,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:48:50,07:48:50,par_8_20875,30,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:49:32,07:49:32,par_8_20876,31,,,,
630_8__630___-8__630____1_07:00:00_1_pa__2_8__630___,07:50:00,07:50:00,par_8_18884,32,,,,
630_8__630___-8__630____1_07:00:00_2_c.__3_8__630___,07:00:00,07:00:00,par_8_09146,0,,,,
630_8__630___-8__630____1_07:00:00_2_c.__3_8__630___,07:00:26,07:00:26,par_8_09145,1,,,,
630_8__630___-8__630____1_07:00:00_2_c.__3_8__630___,07:01:15,07:01:15,par_8_20904,2,,,,
630_8__630___-8__630____1_07:00:00_2_c.__3_8__630___,07:02:44,07:02:44,par_8_17852,3,,,,
630_8__630___-8__630____1_07:00:00_2_c.__3_8__630___,07:03:35,07:03:35,par_8_12505,4,,,,
