shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
fuenlabrada4_001,40.29619284632944,-3.8367068768644734,1
fuenlabrada4_001,40.29619284632944,-3.83641183384156,2
fuenlabrada4_001,40.29627058828679,-3.835617899889039,3
fuenlabrada4_001,40.29647926362481,-3.8354462384938808,4
fuenlabrada4_001,40.29643834694264,-3.8351458310523787,5
fuenlabrada4_001,40.2968434210044,-3.8332951066359993,6
fuenlabrada4_001,40.29681887113036,-3.833150267333847,7
fuenlabrada4_001,40.2969170705729,-3.832924961752716,8
fuenlabrada4_001,40.296929496767994,-3.8327211134401256,9
fuenlabrada4_001,40.29669218124794,-3.8326728336727416,10
fuenlabrada4_001,40.296593981478594,-3.832785486463317,11
fuenlabrada4_001,40.29620527265772,-3.8328176729748935,12
fuenlabrada4_001,40.294985939953044,-3.83204519669675,13
fuenlabrada4_001,40.29482636122591,-3.8313692799533743,14
fuenlabrada4_001,40.294916380041386,-3.8311761608838384,15
fuenlabrada4_001,40.29481408592359,-3.831015228325899,16
fuenlabrada4_001,40.29467905745096,-3.831042050418885,17
fuenlabrada4_001,40.294638139678725,-3.831090330186269,18
fuenlabrada4_001,40.292195303782655,-3.8314443818137445,19
fuenlabrada4_001,40.29205208620757,-3.831251262744209,20
fuenlabrada4_001,40.291941603870825,-3.830827473674952,21
fuenlabrada4_001,40.29188022471684,-3.8301569213501856,22
fuenlabrada4_001,40.29191705221594,-3.8297170390251205,23
fuenlabrada4_001,40.292117557136685,-3.829116224142135,24
fuenlabrada4_001,40.29188431666219,-3.828724621584455,25
fuenlabrada4_001,40.29156923614645,-3.828697799491468,26
fuenlabrada4_001,40.29138509750259,-3.828408120887164,27
fuenlabrada4_001,40.29044802863082,-3.8270670162376117,28
fuenlabrada4_001,40.29012884936742,-3.826627133912546,29
fuenlabrada4_001,40.289699182593985,-3.8255166992627148,30
fuenlabrada4_001,40.289785116167195,-3.825066088100471,31
fuenlabrada4_001,40.28940864446586,-3.824953435309915,32
fuenlabrada4_001,40.28779224757004,-3.823086617637728,33
fuenlabrada4_001,40.28758354540625,-3.8227432948474513,34
fuenlabrada4_001,40.28750988566513,-3.8223731499641675,35
fuenlabrada4_001,40.28714158575561,-3.822292683685187,36
fuenlabrada4_001,40.28661777798311,-3.8216757755463946,37
fuenlabrada4_001,40.285909812589836,-3.8204956034547815,38
fuenlabrada4_001,40.285774766325865,-3.820093272059921,39
fuenlabrada4_001,40.28585252026839,-3.819723127176638,40
fuenlabrada4_001,40.28585252026839,-3.8194388129909433,41
fuenlabrada4_001,40.28570519693308,-3.819320795781778,42
fuenlabrada4_001,40.28557833491483,-3.8174754357839884,43
fuenlabrada4_001,40.2857092892523,-3.817244765784267,44
fuenlabrada4_001,40.28570519693308,-3.8171052909007046,45
fuenlabrada4_001,40.28561925817254,-3.81666004415707,46
fuenlabrada4_001,40.28561516584789,-3.815828559274344,47
fuenlabrada4_001,40.285504672988544,-3.81562471136761,48
fuenlabrada4_001,40.285459657327394,-3.815469143228259,49
fuenlabrada4_001,40.28535734889512,-3.8136237832304696,50
fuenlabrada4_001,40.28534507187283,-3.8133394690447546,51
fuenlabrada4_001,40.28543510331775,-3.813157078812418,52
fuenlabrada4_001,40.28531233313585,-3.8130122395102655,53
fuenlabrada4_001,40.285287779072696,-3.8124811620690413,54
fuenlabrada4_001,40.28541873397305,-3.812245127650731,55
fuenlabrada4_001,40.285238670919675,-3.8120841950927713,56
fuenlabrada4_001,40.28518547038028,-3.804316516962561,57
fuenlabrada4_001,40.28534507187283,-3.8041448555674227,58
fuenlabrada4_001,40.28539008761029,-3.803780075102728,59
fuenlabrada4_001,40.28538599527175,-3.803715702079556,60
fuenlabrada4_001,40.287174323606585,-3.800754543013346,61
fuenlabrada4_001,40.28727253706446,-3.8005989748739952,62
fuenlabrada4_001,40.287309367074386,-3.8004487711532335,63
fuenlabrada4_001,40.28755080775343,-3.800067897432771,64
fuenlabrada4_001,40.28764902066425,-3.7997031169680966,65
fuenlabrada4_001,40.2877022192647,-3.7986785130158345,66
fuenlabrada4_001,40.28773904904047,-3.798517580457875,67
fuenlabrada4_001,40.28806233176662,-3.7974125102266525,68
fuenlabrada4_001,40.28805005523564,-3.7969726279015874,69
fuenlabrada4_001,40.28786181481478,-3.795717353949604,70
fuenlabrada4_001,40.287849538247386,-3.7948375892995143,71
fuenlabrada4_001,40.287976396002946,-3.7938773583704237,72
fuenlabrada4_001,40.28811962221502,-3.7923109481397392,73
fuenlabrada4_001,40.28781680072342,-3.792139286744601,74
fuenlabrada4_001,40.28564790443821,-3.793051237906307,75
fuenlabrada4_001,40.285533319302765,-3.79318534837126,76
fuenlabrada4_001,40.28536553357538,-3.7932443569758427,77
fuenlabrada4_001,40.28489082048096,-3.793652052789292,78
fuenlabrada4_001,40.284326071250575,-3.7944513511604425,79
fuenlabrada4_001,40.28392092215704,-3.7952828360431483,80
fuenlabrada4_001,40.2836753760701,-3.795572514647452,81
fuenlabrada4_001,40.282455817289275,-3.796817059762257,82
fuenlabrada4_001,40.28208339730332,-3.797305221854686,83
fuenlabrada4_001,40.28182147432613,-3.7977021888309563,84
fuenlabrada4_001,40.27913670530139,-3.8003790337114727,85
fuenlabrada4_001,40.27748406450403,-3.8021171083721677,86
fuenlabrada4_001,40.27706659588042,-3.8019561758142078,87
fuenlabrada4_001,40.27688241772705,-3.7998318660493133,88
fuenlabrada4_001,40.2773899296473,-3.797997234888722,89
fuenlabrada4_001,40.27808570592747,-3.7965488418672027,90
